gene_name,padj
AC100835.1,1.0
NOVA2,0.815159284
RF00019,0.815159284
C1orf50,0.815159284
SLC48A1,0.815159284
MIP,1.0
SFTA3,1.0
AC022164.1,1.0
GAS2L1P2,1.0
AL031316.1,1.0
SLC9A4,1.0
AP001596.1,1.0
AP001439.1,1.0
AC135279.3,1.0
AL354861.3,1.0
AC124804.1,1.0
AC092802.1,1.0
MIR663AHG,1.0
ASCL4,1.0
AC090589.1,1.0
MIR571,1.0
AC005840.3,1.0
SNORD114-23,1.0
AC105760.1,1.0
RNF133,1.0
ATP6V1G1P4,1.0
AC093690.1,1.0
UPP2-IT1,1.0
MIR491,1.0
PPP3R2,1.0
AL451062.2,1.0
MIR545,1.0
RN7SL428P,1.0
CA5A,1.0
HTR3D,1.0
RNU6-689P,1.0
BSND,1.0
AC079866.2,1.0
AC090877.1,1.0
ISCA1P6,1.0
NPM1P41,1.0
CENPVL2,1.0
RN7SL308P,1.0
SERPINH1P1,1.0
MIR193B,1.0
MIR4323,1.0
AC067773.1,1.0
FP325318.1,1.0
RNU6-984P,1.0
AC062016.1,1.0
RN7SL221P,1.0
MIR30A,1.0
AL121952.1,1.0
RF00019,1.0
AP003555.3,1.0
AP002770.2,1.0
AP003027.1,1.0
LINC02191,1.0
AC011466.2,1.0
BOP1,0.815511326
AC002070.1,1.0
AC004923.4,0.815721833
AL356512.1,0.815721833
ACBD5,0.815721833
IFRD2,0.815721833
SNORD114-13,1.0
AC011676.1,0.815721833
AC004160.1,0.815721833
CEP19,0.815721833
GCSH,0.815721833
AVL9,0.815907287
AC018413.1,0.816121145
UBE2Q2L,0.816121145
C9orf43,0.816121145
AC124312.4,0.816202683
RAPSN,1.0
AC005324.1,1.0
LINC02062,0.816405122
AC146507.2,1.0
RF00618,1.0
AC104446.1,1.0
AF064858.1,1.0
MYOD1,0.816591178
MRPL20,0.816591178
AC092535.4,1.0
EIF2S2P3,1.0
PFDN4,0.816591178
ZNF23,0.816591178
IL17D,0.816591178
SLC12A4,0.816674887
SENP6,0.816674887
RPS3AP44,1.0
TRIM80P,1.0
MIR490,1.0
AC007128.2,1.0
AC003080.1,1.0
MRPS36P4,1.0
AC025271.2,1.0
AL356133.1,1.0
RNA5SP366,1.0
DUS3L,0.816781709
TLK2,0.816781709
SLC47A1P2,1.0
AC017104.1,0.816824131
AC090159.1,1.0
KIF22,0.816895094
FAM198B,0.816895094
C1QTNF9,1.0
AC090337.1,1.0
SLC19A1,0.816895094
AL158834.2,0.816895094
HMGN1P38,0.816895094
RPL13AP5,0.816895094
AC006538.3,1.0
HLA-DQB2,1.0
AC106782.5,1.0
ZBTB20-AS1,1.0
AL645504.1,1.0
WASF1,0.816965091
AL117336.3,0.817069736
AL136084.3,1.0
RF00156,0.817146041
AC008897.2,1.0
B4GALT7,0.81714911
AC144548.1,0.817202081
CRNDE,0.817202081
AC018647.2,0.817292606
AP000753.2,1.0
SP3P,1.0
MIR3183,1.0
AL161431.1,1.0
MBD3,0.817326083
NUTM2HP,1.0
PMM2,0.817326083
AC011816.1,1.0
MTCO1P28,1.0
PPHLN1,0.817925384
SENP7,0.817925384
AC067930.3,0.817925384
ANKHD1-EIF4EBP3,0.817925384
AC010442.2,1.0
LINC02306,1.0
RPS2P44,1.0
RNU6ATAC4P,1.0
RN7SL552P,1.0
AC245060.2,1.0
NRBF2P5,1.0
RNU7-110P,1.0
BX322784.1,1.0
AC067852.4,1.0
MTCO1P30,1.0
AC074029.2,1.0
LINC01754,1.0
MIR4689,1.0
AL353151.1,1.0
RPL7P42,1.0
AF107885.2,1.0
NDUFA9,0.817925384
CCDC184,0.817925384
MPLKIP,0.817925384
EXOSC5,0.817925384
AL159169.3,1.0
SLC27A6,0.817925384
AC024940.2,0.817925384
AC010632.2,0.817925384
AC011447.6,0.817925384
TBC1D10A,0.817925384
NANOS2,0.81792703
AC009413.1,1.0
CDC73,0.817975613
PHEX,0.817975613
AC025164.1,0.817975613
C2orf91,1.0
PLPP3,0.817975613
AL034417.2,1.0
MAP3K14-AS1,0.818188137
RF00017,1.0
GLUD2,0.818188137
AF064858.2,1.0
AC005586.1,0.818188137
ALKAL2,0.818219166
AP001020.3,1.0
PRLHR,1.0
IRX5,0.81823662
CDK11B,0.81842916
CDH23,0.81842916
SLFNL1,0.81842916
TMEM117,0.818670084
ZNF691,0.818670084
LACTB2-AS1,0.818670084
LINC01537,1.0
AP2A2,0.818720828
VDAC1P1,0.818720828
CBARP,0.818974188
LGALS2,1.0
RPL7L1P5,1.0
RNU6-1204P,1.0
AC005410.1,1.0
AC073326.1,1.0
AL445363.1,1.0
AC010608.2,1.0
MKRN4P,1.0
RF00402,1.0
LINC00536,1.0
SNORA79,1.0
RN7SKP137,1.0
SCARNA11,1.0
SNORD66,1.0
AC025038.1,1.0
HOXC-AS1,1.0
RF00019,1.0
MIR6810,1.0
AC068533.3,1.0
RNU6-1266P,1.0
LINC02281,1.0
MIR5191,1.0
AC002064.2,1.0
GRM7-AS1,1.0
RF02110,1.0
MIR3128,1.0
AC034206.1,1.0
AL139300.2,1.0
SCP2D1,1.0
AJ006995.1,1.0
MIR7155,1.0
AP002340.1,1.0
AP002884.3,1.0
RNU4ATAC3P,1.0
LINC00919,1.0
AC090617.9,1.0
AC061975.6,1.0
RF00150,1.0
AL353072.2,1.0
RNA5SP248,1.0
SMIM25,1.0
AL161672.1,1.0
PPIAP70,1.0
AC010480.1,1.0
RN7SL378P,1.0
AC004972.1,1.0
PPIAP90,1.0
AL390726.1,1.0
OR10Q1,1.0
BCAS2P1,1.0
AL353789.1,1.0
TRAV37,1.0
AL132819.1,1.0
AC015922.1,1.0
AC090897.1,1.0
AL049651.1,1.0
AC002056.2,1.0
RN7SL678P,1.0
AC008013.1,0.819020891
CCDC198,1.0
AL162231.2,0.819020891
ACAA2,0.819027054
NNT,0.819027054
AL157400.4,0.819027054
AANAT,1.0
DYNLL2,0.819041499
AL008729.1,0.81918932
LINC01081,1.0
HHLA1,0.819281966
FGD6,0.819290689
AC100830.3,0.819290689
TFB2M,0.819290689
C2orf27A,0.819290689
PRRC2C,0.819290689
RPS20P5,1.0
DZIP3,0.81929535
FARP2,0.81929535
NUP85,0.819326866
LZTFL1,0.819363703
LUZP2,0.819363703
NFKBID,0.819363703
RN7SL851P,1.0
KIAA0391,0.819538097
NOSTRIN,1.0
KLHL20,0.819538097
AL121753.2,0.819538097
IMPDH1P8,0.819538097
GPATCH1,0.819538097
TAF5,0.819778188
RNF10,0.819778188
VAV2,0.819778188
AL449212.1,1.0
FAM71E1,0.819824964
TIMM23B,0.819824964
AC130456.1,1.0
PCDHGB8P,0.819943835
KCNG1,0.820047856
LINC01597,1.0
DUSP5P1,0.820471995
DHX38,0.820598764
PRDM4,0.820598764
ABCA2,0.820598764
RBM26,0.820598764
NUDT11,0.820598764
NAIP,0.820598764
AC243547.2,0.820598764
CIP2A,0.820598764
PTGDR,0.820598764
RNU6-705P,0.820598764
CNN2P2,1.0
LMO7,0.820598764
MANSC1,0.820598764
CBWD3,0.820598764
MEF2A,0.820598764
AL353807.3,0.820652514
FAM90A25P,1.0
OSBPL2,0.820680847
HIGD1A,0.820680847
VOPP1,0.820680847
AC004832.2,1.0
ZNF182,0.820680847
AC078795.3,0.820680847
AC018620.1,1.0
PIGZ,0.820680847
C17orf102,0.820680847
MRTFB,0.820680847
GPX4,0.820680847
MICA,0.820680847
FGF16,1.0
NDUFS3,0.820680847
ATP8A2P2,1.0
AC018648.1,0.820685074
AC020978.6,1.0
EEF1AKMT3,0.820788942
AC138430.1,1.0
KCTD21-AS1,0.820842525
C6orf120,0.820878962
HIF1A-AS2,0.820878962
MIR103A2,0.820878962
AC027319.1,0.821081453
GDE1,0.821176312
PPIL1,0.821208104
IRS4,0.821208104
AC100830.1,1.0
ZBED6,0.821247783
RN7SKP269,1.0
COPRS,0.821247783
PSPH,0.821247783
AL645608.6,0.821247783
SLC29A1,0.821247783
GNAQ,0.821247783
GLUD1,0.821247783
AL117209.1,0.821247783
RPL7AP11,1.0
AC112484.3,0.821247783
NPAS3,0.821247783
AL096869.2,1.0
LIN7B,0.821247783
AC243964.3,0.821247783
BPNT1,0.821247783
CCND1,0.821247783
PNMT,0.821247783
B4GALT6,0.821247783
AC012358.3,0.821247783
ABHD3,0.821247783
AC096570.1,0.821294477
CAPN10-DT,0.821294477
LINC00865,0.821294477
HMGB1P24,1.0
KCMF1,0.821353823
RNU6-26P,0.821402352
AC010325.1,0.821402352
AL022341.2,0.821472933
MEF2B,1.0
NOMO1,0.821626079
FAM76B,0.821626079
ST8SIA2,0.821681742
AC092652.1,1.0
ATG4C,0.821720956
TECR,0.821837766
RNF41,0.821854338
ZNF529-AS1,0.821964072
FGFR4,0.821964072
METTL27,0.821964072
CEP128,0.821964072
LZIC,0.821964072
AC020910.6,1.0
CNTFR,0.82203967
AL161804.1,1.0
AC000068.3,0.82203967
FAM129C,0.82203967
NPBWR1,1.0
AC063944.3,0.82206065
LMF1-AS1,1.0
AC025171.4,1.0
C4orf45,0.822243793
AC011374.1,0.822243793
AL078604.2,1.0
AC074029.3,1.0
AL138831.2,1.0
SPICE1,0.822398305
TXLNB,0.822492412
TENT4B,0.822492412
AC090281.1,1.0
RNU4-16P,1.0
SEMA5B,0.822502514
AC090950.2,1.0
INO80,0.822502514
POLG2,0.822502514
AC018688.1,1.0
AP002490.1,0.822502514
SENP5,0.822502514
HIF1A-AS1,0.822502514
PNPLA6,0.822502514
XPO4,0.822502514
MED12,0.822502514
AC022400.1,0.822502514
AL008707.1,0.822502514
SERBP1,0.822502514
AC079942.1,1.0
EEF1E1P1,1.0
PSMD4,0.822502514
AF228730.5,0.822502514
RN7SL181P,0.822502514
ABCF2,0.822502514
AL139424.1,1.0
FAAP20,0.822502514
ATXN1L,0.822502514
RIC3,0.822502514
TUNAR,0.822502514
AC005839.1,0.822502514
LINC01869,0.822502514
AL354877.1,1.0
AC148477.4,1.0
THUMPD3-AS1,0.822502514
KLF7,0.822502514
GFER,0.822502514
L34079.2,0.822502514
AC125494.2,0.822502514
NMT2,0.822502514
AL049569.1,0.822502514
NLRC4,1.0
BX323046.1,0.822692009
RPARP-AS1,0.822692009
AC090181.2,0.822692009
SURF1,0.822783999
PSG1,1.0
SLC25A26,0.822783999
HECTD1,0.822783999
RRN3P3,0.822783999
AL136982.3,1.0
NTN5,0.822783999
PTPRD-AS1,0.822783999
AC005046.1,0.822783999
KMT2D,0.822783999
AC139099.3,0.822783999
STXBP2,0.822783999
ATP1A4,0.822783999
CAND2,0.822783999
AC025257.1,0.822783999
HMGB1P14,1.0
AC005703.6,1.0
PPP2R1B,0.822841628
MIR6080,1.0
MIR222HG,0.822852767
AC122129.1,1.0
SGTB,0.82314455
AC106897.1,0.82314455
AC100827.4,1.0
TMPRSS13,0.82314455
LRRC24,0.82314455
SRSF9,0.82314455
DPM1,0.82314455
AC120049.1,0.82314455
PTPN11,0.82314455
AC245884.10,1.0
LINC02256,0.82314455
NBPF3,0.82314455
YWHAH,0.82314455
AC243571.2,1.0
AL390726.6,0.82314455
MIR193BHG,0.82314455
STEAP3-AS1,0.82314455
AC133644.3,1.0
AL390039.1,0.82314455
HBP1,0.82314455
AL450472.1,1.0
PEX13,0.82317292
PRR34,1.0
AL356804.1,1.0
E4F1,0.82317292
SLC45A3,0.82317292
SLC25A25,0.82317292
AC005077.4,0.82317292
DDX5,0.823183326
AC025031.5,1.0
RNA5SP268,1.0
ZNF331,0.823301448
ARFIP1,0.8233388
CES5A,0.823520204
TOB1,0.823560478
AL589740.1,0.823654728
CCL18,1.0
AC093668.2,1.0
KLRG1,0.823732496
POLR3D,0.823732496
EDN3,0.823732496
STK32A-AS1,1.0
TFAP2A,0.823750392
ITGA9-AS1,0.823750392
AL121906.2,1.0
AL117350.1,0.823840918
OGFOD3,0.823964596
KPNA1,0.824002472
CKMT2-AS1,0.824002472
CENPA,0.824002472
AC083806.2,1.0
AC132192.2,0.824046337
AL662884.1,1.0
PRKAR2B,0.824571652
ATP6V1G2,0.824571652
CCDC81,0.824571652
NOL6,0.824571652
RNY4P7,1.0
ETNK1,0.824594584
SOX8,0.824649918
TXNDC17,0.824649918
AC016705.2,0.824676735
AC022558.3,0.824676735
C17orf50,1.0
LINC01322,0.824772777
CNTRL,0.824828158
LINC02177,1.0
OTOAP1,1.0
TCF3P1,1.0
AL161668.4,1.0
AC121247.1,1.0
AC022809.1,1.0
AL049844.2,1.0
CATSPER3,1.0
SMCO3,1.0
TEX38,1.0
PTCHD3P1,0.825311406
KIAA1211,0.825364441
ROBO1,0.825364441
JAG2,0.825364441
DDX41,0.825364441
AL357079.1,0.825364441
AC108463.3,1.0
AL591212.1,1.0
RCC1L,0.825364441
AL603839.4,0.825419073
GNG4,0.825531775
CEP83-DT,0.825537942
KPTN,0.825758103
SPAG5-AS1,0.825758103
VPS28,0.825922894
DLC1,0.825948235
AL078645.2,1.0
APLP2,0.82601567
AC009093.1,1.0
TAF15,0.82601567
YTHDF2,0.82601567
AL136295.7,0.82601567
AC092580.2,1.0
ZNF407,0.826044612
ACAD8,0.826044612
ZNF467,0.826235919
INTS6L-AS1,1.0
AL353658.2,1.0
ZNF154,0.826235919
DISP3,0.826235919
SMURF1,0.826235919
AC009118.2,0.826235919
CCDC120,0.826235919
GTF2IP12,0.826235919
RPS6KC1,0.826235919
ULK2,0.826235919
CBX3P4,0.826235919
AC017076.1,0.826238069
TRAM2,0.826238069
OPCML,0.826238069
CCDC146,0.826238069
STX4,0.82625295
CPO,1.0
TBCD,0.82625295
SH3BP5,0.82625295
PABPC1L2A,0.82625295
AL583834.1,1.0
AL355607.2,1.0
ST7-AS1,0.82625295
PCNX1,0.82625295
GPR75-ASB3,1.0
AC098859.1,1.0
BTG3-AS1,0.82625295
POM121C,0.82625295
RN7SL399P,0.82638615
FGF14-IT1,1.0
AL049776.1,0.826659598
ZNF630,0.82668973
GPSM2,0.82668973
DLL3,0.82668973
CHST6,0.82668973
MSH4,0.82668973
TULP3,0.82668973
DKK3,0.82668973
FBXO5,0.82668973
AC007490.1,0.82668973
RNF38,0.82668973
MPDU1,0.82668973
ZIC4-AS1,1.0
PRUNE1,0.826695861
AC020915.3,0.826695861
TMEFF2,0.826695861
FOXH1,0.826695861
UBE2V1P2,0.826695861
CFAP221,0.826695861
TECTB,1.0
RELN,0.826695861
TRIQK,0.826695861
AP001619.1,1.0
GLT1D1,0.826695861
GAPDHP22,1.0
SMIM30,0.826695861
ETHE1,0.826695861
DNAJC12,0.826695861
XBP1P1,0.826695861
SRP9,0.826695861
CYB5A,0.826695861
NEUROD6,0.826695861
SH3GL1P2,0.826695861
AC073878.1,1.0
AL360182.2,0.826735395
SUSD5,0.826735395
NUMB,0.826735395
AC015818.2,0.826735395
AL353719.1,0.826880607
RPL13AP2,1.0
PLBD1-AS1,1.0
AC099518.4,1.0
KBTBD7,0.827026795
DAW1,0.827189396
EEF1A1P30,1.0
AC025287.1,1.0
AC034213.1,1.0
PDZD3,1.0
PRICKLE1,0.827231425
CDR2L,0.827231425
SETD1B,0.827231425
AC016717.1,0.827231425
RNA5SP283,1.0
GKAP1,0.827231425
LINC00869,0.827231425
AC025431.1,1.0
FO393401.1,0.827301325
AC026471.4,0.827301325
BX539320.1,1.0
CNN2P9,0.82733909
AL513327.2,1.0
RDM1,0.827729706
AC079834.2,0.827729706
AC005154.1,1.0
TERF1P4,1.0
AC114956.3,0.82779137
PGM5P4-AS1,1.0
C12orf66,0.82779137
GNPTG,0.82779137
CDH3,0.82779137
RPP21,0.82779137
AP4E1,0.82779137
CCDC144B,0.82779137
ZNF625,0.82779137
PGP,0.82779137
PFKFB2,0.82779137
AP000880.1,0.82779137
AC009127.1,1.0
LINC00893,0.82779137
RF00134,1.0
LINC00621,0.82779137
CITED1,0.82779137
DDN-AS1,0.82779137
MAGOH,0.82779137
PABPC1P3,0.82779137
WDR5B,0.82779137
POLR2E,0.82779137
SPTLC2,0.82779137
FANCA,0.82779137
PTPRM,0.82779137
AC012065.2,1.0
TRPM7,0.827820559
YARS,0.827820559
CEPT1,0.827877169
FGF1,0.828099952
CACNA1F,0.828215007
KIF18B,0.828215007
SGSH,0.828215007
AC022167.4,1.0
AL109945.1,1.0
TRIM4,0.828215007
TMEM88B,0.828215007
LINC01063,0.828215007
AC114947.2,0.828215007
MCUR1,0.828215007
RAET1K,0.828215007
USP22,0.828215007
CDKN2B-AS1,1.0
TRBD1,1.0
AL353658.1,1.0
AP000915.1,1.0
AC009779.1,1.0
ZFYVE9,0.828467876
CDC42BPB,0.828467876
PIGP,0.828467876
AL445673.1,1.0
PLEKHO1,0.828467876
MAP2,0.828467876
CDKN2AIP,0.828467876
AC004263.1,0.828587934
AC092354.1,1.0
LINC01743,1.0
GCNT1P1,1.0
LINC00472,0.828587934
AC023886.2,1.0
GUCY2F,1.0
ACO1,0.828587934
RNF217,0.828587934
MCC,0.828587934
ANKRD20A18P,1.0
MYL6B,0.828587934
PLBD2,0.828587934
AC034231.1,0.828587934
SREK1IP1,0.828587934
AC124312.5,0.828587934
AC063952.1,0.828587934
AC005479.2,0.828587934
AC090984.1,0.828587934
DOCK5,0.828587934
OTOS,1.0
CHM,0.828587934
AC026786.2,1.0
LANCL1,0.828587934
AKR1A1,0.828587934
MPZL1,0.828587934
CNOT7,0.828587934
PVALB,1.0
PCDHGB9P,0.828587934
AC008763.2,1.0
PATZ1,0.828587934
AC005481.1,1.0
TCF25,0.828587934
CCDC97,0.828587934
AC087163.3,0.828587934
SLCO1C1,0.828587934
CEP120,0.828587934
PYGO1,0.828587934
COL18A1-AS1,1.0
CATSPERD,0.828587934
RPL27A,0.828587934
CHST8,0.828587934
MLF2,0.828587934
FOXD4,0.828587934
NPHP3-AS1,0.828587934
RPSAP16,1.0
LINC01612,1.0
AC073487.1,0.828620115
FEN1,0.828620115
PCDHGA6,0.828620115
AC242376.2,0.828620115
ARID4B,0.828620115
UEVLD,0.828865122
SPC25,0.828865122
RPL4P6,0.828865122
RIPK4,0.828865122
PCDHA12,0.82893729
SNORD13E,1.0
KCNMA1-AS1,1.0
LINC00337,1.0
RPL13AP20,0.829027349
DCP1A,0.829204214
AC092794.2,0.829204214
RAB39A,0.829280904
SPRYD7,0.829290502
CCDC61,0.829290502
UGT2B7,1.0
AC112721.2,1.0
BX284668.6,1.0
AL117190.1,1.0
ERBB4,0.829415587
SOS1-IT1,0.829450594
SMARCE1P1,1.0
CLEC11A,0.829470714
LINC01252,0.829470714
SLC22A3,0.829470714
EDF1,0.829546138
RHOQP3,0.829546138
NUTM2G,1.0
AC004453.2,0.829562345
AC004596.1,0.829628655
ZBTB5,0.829743794
AC106858.1,1.0
AC022217.3,1.0
COX17,0.829743794
NDUFV2P1,0.829743794
RNF145,0.829743794
DHX40,0.829743794
AC091825.1,0.829743794
SLC22A14,0.829743794
AL009178.3,0.829765805
RF00019,1.0
KXD1,0.829765805
AC010201.2,0.829765805
AC055876.2,1.0
STAMBP,0.829765805
LILRA6,1.0
DYNLL1P4,1.0
PVT1,0.829765805
AC132872.1,0.829765805
PRDX4,0.829765805
CDC14B,0.829765805
AL390729.1,0.829765805
OTUD4,0.829765805
AC026412.1,0.829765805
USP35,0.829765805
PTOV1-AS2,0.829765805
ZBTB40,0.829765805
AL020995.1,1.0
Z97205.2,1.0
AC078778.1,1.0
AC126323.1,1.0
AL137798.2,1.0
BCAS4,0.829800912
Z93930.3,1.0
MIR210,0.829800912
MAN1B1-DT,0.829800912
KATNBL1P6,0.829800912
AC007318.2,0.829801102
TCERG1L-AS1,1.0
AC104453.1,1.0
CBWD2,0.830098465
UHRF1,0.830098465
HS6ST2,0.830098465
CC2D1B,0.830098465
GLB1L,0.830100943
HARS2,0.830100943
SLC7A5P1,0.830100943
MRPL22,0.830100943
ATP1A1-AS1,0.830100943
SLC27A1,0.830100943
LCA5,0.830100943
SAXO2,0.830100943
AC106886.5,0.830100943
TMEM254-AS1,0.830154585
FTH1P22,1.0
TRAV8-5,1.0
HIST1H2AJ,1.0
RN7SL614P,1.0
CBWD1,0.83019
MIR4500HG,0.83019
AC021683.2,0.83019
SLC6A9,0.83019
SHB,0.83019
PCDHGA10,0.83019
AC090152.1,0.83019
AP000708.1,0.83019
AC022296.2,1.0
AL161729.4,1.0
AC093525.2,1.0
AC008742.1,1.0
SNORD94,0.830376243
NEU3,0.830411134
MINDY1,0.830411134
AC023034.2,1.0
AC027575.2,0.830443404
TMEM94,0.830466377
CCL20,1.0
CHRNA4,0.830561203
RPL23AP2,1.0
SEZ6,0.83066196
AL353743.4,1.0
AC087752.4,0.830758152
TMX2P1,0.830781488
SNORD63,1.0
HDAC11-AS1,1.0
KCNJ5,0.830781488
ATF7IP,0.830781488
CLRN1-AS1,1.0
AC003005.2,1.0
AC016700.1,1.0
APCDD1L,1.0
AC008105.2,0.830781488
SNX7,0.830781488
RASSF8,0.830781488
ZNF826P,0.830800206
TUBB8,1.0
TOM1L1,0.830856739
RASSF4,0.830856739
AC254562.2,0.830856739
BAG4,0.830856739
PMS2P3,0.83091634
SNORD69,0.83091634
AC010536.1,0.83091634
MIR4697HG,0.83091634
FAT2,0.83091634
SIK1B,0.83091634
AC098934.3,0.83091634
KAT7,0.83091634
AC005220.1,0.83091634
RTF2,0.83091634
TMEM181,0.83097066
CR382285.1,1.0
LINC01473,0.83097066
RN7SL434P,1.0
ITCH-IT1,1.0
MED26,0.831050991
LINC01971,0.831050991
SLC7A11-AS1,1.0
RF00153,1.0
PROSER1,0.831359953
RAD23A,0.831359953
RNU6-1157P,1.0
ANKRD18A,0.831359953
DPPA4,0.831359953
FHAD1,0.831644076
AC110998.1,1.0
DNAJC9-AS1,0.831722806
CER1,1.0
AC004494.2,1.0
RNU7-11P,1.0
ZNRF4,0.831722806
AC017079.2,1.0
AKR1B1P1,1.0
PPIA,0.831722806
RAB6D,0.831722806
AP001020.2,0.831722806
LSM5,0.831722806
NIPSNAP1,0.831722806
TBCK,0.831722806
DNAJC8P1,0.831722806
AL031847.1,0.831722806
ZNF70,0.831722806
MGST1,0.831722806
MUC12,1.0
CENPS-CORT,1.0
DBIL5P,0.831884121
AC073592.7,1.0
GPR37,0.831984091
HADHB,0.831984091
OLA1,0.831984091
LBP,1.0
AC020909.3,0.832072007
LINC01201,1.0
AC010642.1,1.0
AC000068.1,0.832204694
PRPF4,0.832204694
CCNY,0.832204694
PRRG1,0.832204694
FAM122C,0.832246248
RAB40AL,0.832327571
RPL5P17,1.0
KIR3DL1,1.0
GAS6-AS1,0.832462369
ACER1,1.0
AC012309.2,1.0
FAM120B,0.832524375
ACER2,0.832524375
AC105271.1,0.832565853
PPP1R7,0.832701532
RPS12P27,1.0
AL606534.1,0.832774394
TCTEX1D4,1.0
AC092919.1,1.0
PRSS22,1.0
AL157834.3,1.0
TRBV10-2,1.0
AL590683.1,1.0
AC099066.2,1.0
SERPINC1,0.832855482
AL158212.3,0.832855482
AC093110.1,0.832855482
APEX1,0.832870979
ENO4,0.832870979
POLR2J,0.833023047
ARSF,1.0
NAPA-AS1,0.833023047
AC079062.1,0.833023047
BMPER,0.833023047
IL22,1.0
AC007092.1,1.0
YIPF7,0.833201491
PMVK,0.833201491
LINC00943,0.833222112
AC015922.3,0.83344927
UCHL5,0.83344927
SNRPFP1,1.0
LARS2-AS1,1.0
ALG9-IT1,1.0
SGCD,0.83344927
CHST9,0.83344927
AP000442.1,1.0
KIF16B,0.833600516
SNRPA1,0.833600516
PCNT,0.833600516
BARHL1,0.833600516
POM121B,0.833600516
AC020611.2,0.833600516
LINC02453,0.833600516
ZNHIT1,0.833600516
RPL7P23,0.833600516
RPS21,0.833765397
SLIT1,0.833765397
TMEM35A,0.833765397
SMPDL3B,0.833765397
NPIPB11,0.833765397
PRKCSH,0.833765397
AL356776.1,1.0
FBXL17,0.833765397
KTN1-AS1,0.833765397
ASTN2,0.833765397
ZNF460,0.833765397
C1QTNF7,0.833765397
DCUN1D3,0.833765397
RAB26,0.833765397
THOC2,0.833765397
PALB2,0.833765397
LINC01917,0.833765397
HCG9,1.0
MRPS15,0.833765397
NAA20,0.833765397
AC006063.1,0.833765397
AL031281.2,0.833765397
AC073834.1,1.0
LINC01783,1.0
ESCO2,0.833765397
NGRN,0.833765397
SNHG8,0.833765397
EHBP1,0.833765397
CALCA,0.833765397
FAT3,0.833765397
BX255923.1,1.0
AARS,0.833765397
CYCSP10,0.833765397
CATSPER2P1,0.833765397
POU4F2,0.833765397
FOXK1,0.833765397
AL158801.5,0.833765397
MIR5010,1.0
FAM157C,0.833765397
KRT8P46,0.833765397
SPACA9,0.833765397
AC090510.2,0.833765397
HAGHL,0.833765397
NUDC,0.833765397
AC073912.2,0.833785924
TRMT10B,0.833785924
PEX11G,0.833799993
PDAP1,0.833843583
KCNA4,0.833843583
MYO1A,0.833843583
ZFP36L1,0.833843583
TLR10,1.0
AC187653.1,1.0
AC009237.3,1.0
AC106017.1,1.0
AL078590.3,1.0
ERVV-1,1.0
IKZF5,0.833843583
ALDH1B1,0.833843583
AC010319.4,1.0
MIR4469,1.0
RNF168,0.833843583
DIO2-AS1,1.0
TMF1,0.833843583
TMA7,0.833843583
SRRM1,0.833843583
AC027682.7,0.833843583
AP3M1,0.833843583
SLC25A4,0.833843583
FAM227B,0.833843583
EGLN3,0.833843583
GPR84,1.0
AF127936.2,1.0
AC006130.1,1.0
CWC27,0.833843583
AC093627.4,0.833843583
MIR621,0.833843583
GNRHR2,0.833843583
LINC02289,1.0
AC011495.2,1.0
TRBV10-1,1.0
TRAPPC1,0.833843583
MAPK8IP2,0.833843583
ZNF844,0.833843583
AC010894.2,0.833843583
AIFM1,0.833843583
USE1,0.833843583
FMN1,0.833843583
ZNF689,0.833843583
AC007681.1,0.833843583
CCNT2,0.833843583
ABCA12,0.833843583
RPS6KA2-AS1,1.0
FAM83A-AS1,1.0
SOX7,0.834123313
IGBP1P4,1.0
AP000356.2,1.0
AC245452.1,0.834227419
AC022182.3,1.0
RSL24D1,0.834259697
TRPA1,1.0
ITGAD,1.0
PLS1-AS1,1.0
EPN3,1.0
ABL2,0.834384462
SLC2A7,1.0
DNAJC3,0.834384462
FAM90A2P,1.0
SIM1,0.834760235
WASHC3,0.834761349
LINC00642,1.0
AC239860.1,1.0
AC073283.2,1.0
RN7SL320P,1.0
LINC01301,0.834812462
LINC01270,1.0
AC100810.1,0.834812462
WDR72,1.0
MRPL11,0.834812462
PCDHAC2,0.834812462
PLCXD1,0.834855058
AL445193.2,1.0
AC005183.1,1.0
SERGEF,0.83506746
SETDB2,0.83506746
AC145098.2,0.835094032
RPS14,0.83515238
AC011912.1,0.835168198
AC004839.1,1.0
AC069287.2,0.835168198
RNY4P37,1.0
FLJ20021,0.835223876
CCNG2,0.835223876
TSR3,0.835223876
HMGB1P31,0.835223876
OPTC,1.0
GOLGA6D,1.0
LINC00880,0.835450897
ANAPC1,0.835450897
LINC02488,0.835450897
OXER1,1.0
GOLGA2P11,1.0
PPP2R2B,0.835619831
SSH2,0.835669486
ZRANB2-AS2,0.835924056
AC105339.1,1.0
GRK3,0.836063238
AC004000.1,1.0
LINC01142,1.0
ABCD3,0.836339073
AC231533.1,0.836339073
RPL32P3,0.836442782
CEP192,0.836442782
RPL14P1,0.836442782
AC245100.2,1.0
AL162615.1,1.0
PTAFR,0.836571898
AC004233.1,1.0
PSMB2,0.836571898
PCDHA2,0.836571898
ASB3,0.836571898
S100PBP,0.836736419
SLC5A7,0.836897666
AC073610.3,0.836897666
DCTN6,0.836910401
SST,0.836910401
AC104581.4,0.836910401
AKNAD1,1.0
ATP5PBP1,1.0
AC011379.2,1.0
AC007319.1,1.0
BTBD3,0.837038089
RHBDD2,0.837038089
AC073957.3,0.837038089
