gene_name,padj
TADA1,0.74050605
IP6K1,0.740577105
FBXO3,0.740577105
AC003682.1,0.740934629
IPMK,0.740957264
FASTK,0.740957264
SNORA74C-1,0.741043134
RNU6-313P,1.0
TXLNG,0.741237896
AC156455.1,0.741283375
AC016876.3,0.741283375
AP000641.1,1.0
AC093525.9,1.0
ZNF43,0.741844427
MCF2L,0.741844427
AC012065.3,1.0
FRMPD2B,1.0
DCTN5,0.742264901
REELD1,0.742264901
AC010201.2,0.742278399
ZNF581,0.742278399
SRSF5,0.742291412
MPC2,0.742396634
ENSA,0.742396634
MMRN2,0.742706593
NUP214,0.742706593
KREMEN1,0.742706593
MFAP5,1.0
KIAA0319L,0.743009702
SYNJ2,0.743032774
AC007386.1,0.743032774
BVES-AS1,0.743055476
GRAMD4,0.743110919
AC036176.2,0.743110919
TNK2,0.743110919
NUS1,0.743110919
AC007163.1,0.743110919
AC104964.3,0.743129512
MINCR,0.743129512
FAM19A4,0.743135418
AC007098.1,0.743135418
AC139530.3,0.743238541
GTF2F1,0.743238541
GLUD2,0.743276702
FAM186B,0.743278415
SLC29A2,0.743278415
PLCL2,0.743278415
SCARF1,0.743278415
HSD17B8,0.743278415
SMC1B,0.743420586
BRD7P5,1.0
SLC13A1,1.0
SMURF2,0.743420586
P2RX3,0.743476557
DDO,0.743599274
CALM1,0.743742229
ZNF766,0.743742229
RANBP3,0.743742229
AC106820.3,0.743777766
RNU6-593P,1.0
AP003390.1,0.74380847
SAC3D1,0.74380847
TMEM217,0.74423615
AC010536.3,0.74423615
AGTPBP1,0.74423615
EXOC4,0.74423615
ELAVL2,0.74423615
PLEKHA8P1,0.74423615
ABALON,0.74423615
Z83840.1,0.74423615
IQCB1,0.74423615
TUG1,0.74423615
AL132711.1,1.0
WDR5B,0.744605714
LIN9,0.744605714
RPL36P4,0.744605714
LURAP1,0.744605714
AL359265.1,1.0
RAD21L1,1.0
SYT13,0.744759859
EP400,0.74483656
MMP24OS,0.744839497
DINOL,0.744945262
SCN1A,0.74495372
SBF2-AS1,0.74495372
KYAT3,0.74495372
RPL21P5,1.0
BET1,0.74495393
AL450992.2,0.744998592
EMC3,0.745167723
AL589993.1,0.745167723
CHAC2,0.745167723
AC004951.2,0.745167723
AC122108.2,0.745167723
AC020978.5,0.745167723
SOX18,0.745167723
CX3CL1,0.745256649
AC067942.1,1.0
GPR45,0.745475059
C2orf81,0.745475059
NDEL1,0.745540227
SSBP3,0.74566482
SZT2-AS1,0.74566482
ZNF131,0.74566482
LINC01625,0.74566482
BAG2,0.745963796
WIPI2,0.746036996
NSDHL,0.746036996
PITPNC1,0.746151863
AC117944.1,1.0
AC074135.2,1.0
TBX6,0.74620908
AL161421.1,0.746275563
SLC7A11-AS1,0.746311044
AL121655.1,1.0
DAND5,1.0
ODF3B,0.746416127
TTLL6,0.746436048
PRIM1,0.746436048
SMUG1,0.746436048
AC091180.4,1.0
AC091057.5,1.0
AC027287.2,1.0
IGKC,1.0
AC010627.1,1.0
AL354824.1,1.0
AL023973.1,1.0
LINC02151,1.0
MFSD13B,1.0
AC003001.1,1.0
LCN2,1.0
SNORA58B,1.0
RN7SL251P,1.0
HIGD1AP14,1.0
TRBV1,1.0
ETDB,1.0
AC100826.1,1.0
AL356234.1,1.0
TRAJ6,1.0
AC005358.2,1.0
TMIGD3,1.0
IFNL1,1.0
CPXCR1,1.0
AC140847.2,1.0
DUX4L27,1.0
LINC01077,1.0
AC064805.2,1.0
CYP4F29P,1.0
AC007953.2,1.0
RNA5SP168,1.0
AL355390.1,1.0
SSTR4,1.0
LINC01532,1.0
AC124067.4,1.0
CCNG2P1,1.0
PRDX2P1,1.0
AC003957.1,1.0
MIR4532,1.0
AC090772.3,0.746704425
ABCG8,0.746704425
MGLL,0.746704425
ZNF765,0.746704425
WDFY3-AS2,0.746704425
SEM1,0.746704425
HP1BP3,0.746830134
HNRNPA1P41,1.0
TMTC1,0.746858243
SENP5,0.746858243
KCNIP2-AS1,0.746950789
AL354719.2,0.746973835
PI4KA,0.746973835
ANKIB1,0.746991591
CHKB-DT,0.746991591
TYK2,0.747002156
FAM107A,0.747225775
AL161719.1,0.747349099
AC087286.4,1.0
AC242376.1,1.0
HPGD,0.747413959
AC092803.2,0.74745459
AC024337.2,0.747528316
DKKL1,0.747594943
ATP8B5P,0.747594943
AC013731.1,0.747594943
TMEM170A,0.747614164
FAM173B,0.747726591
TNKS,0.747726591
AL132989.1,0.747726591
SYMPK,0.747726591
AL049796.1,0.747726591
AC021148.1,0.747726591
TOMM20P2,1.0
FAM241B,0.747726591
ZFP14,0.747726591
DPP7,0.74787674
RPL21P44,0.747939363
RPSAP9,0.748135299
UBXN2B,0.748153224
RNU6-97P,1.0
HSPD1P6,1.0
AC022679.1,1.0
AC092811.2,1.0
RNU6ATAC18P,1.0
PLA2G4E,1.0
HIGD1AP16,1.0
LINC00284,1.0
AC126124.2,1.0
DUSP27,1.0
AL049794.2,1.0
MIR5690,1.0
AL121949.2,1.0
PMCHL2,1.0
TMCO5B,1.0
PI4K2A,0.748224334
PAPSS1,0.74832419
PHF12,0.74832419
AP003969.2,1.0
TACR2,1.0
DHX16,0.748407202
CCDC107,0.748456713
MMS19,0.748521441
FLVCR2,0.748521441
LINC02228,0.748521441
SIDT1,0.748539701
AL589765.6,0.748666913
SLMAP,0.748820543
TAS2R5,0.74912025
PCDHGA2,0.7492675
AC008443.1,0.7492675
AL354733.3,0.7492675
SLC25A24,0.749486766
GTF2IRD1,0.749511383
NT5E,0.749511383
AL513534.1,0.749511383
AGAP10P,0.749511383
AC127070.2,0.749511383
CTBS,0.749524506
GRPEL2-AS1,0.7495452
MPO,1.0
RPL39P40,1.0
TMEM107,0.749634146
UBAC2,0.749634146
MAPK15,0.749634146
RAB11FIP4,0.749634146
DCST1,0.749634146
CNTN4-AS1,1.0
AL391422.4,0.74972975
RSPH6A,1.0
AC111200.2,0.74972975
OSBP2,0.749775544
LETM2,0.749775544
AC119396.2,0.749775544
ZNF366,1.0
TTLL2,1.0
IL22,1.0
GPR25,1.0
SULT6B2P,1.0
AC023300.3,1.0
RNU7-194P,1.0
AC116914.1,1.0
AC007950.2,1.0
AP005203.1,1.0
KRT18P63,1.0
AC010395.1,1.0
IGSF6,1.0
UQCRFS1P3,1.0
AC005189.1,1.0
AL031283.3,1.0
RAET1E-AS1,1.0
RN7SL220P,1.0
AL021546.1,1.0
USP26,1.0
LINC02475,1.0
AC131254.1,1.0
AP003170.3,1.0
AC090371.2,1.0
AC133644.1,1.0
AC097713.1,1.0
AC008652.1,1.0
AC024884.2,1.0
TRAJ2,1.0
RF00019,1.0
AC009135.1,1.0
AC110769.1,1.0
CRYGB,1.0
AC104805.1,1.0
RF00019,1.0
AC003001.2,1.0
FAM220BP,1.0
AP006296.1,1.0
TRIM51,1.0
GDF2,1.0
NPAP1P2,1.0
MIR202HG,1.0
AC004034.1,1.0
AC009075.2,1.0
MFSD6L,1.0
AC003098.1,1.0
RF01874,1.0
AC004554.1,1.0
AF279873.4,1.0
WARSP1,1.0
XIAPP1,1.0
PRAMEF4,1.0
RF00096,1.0
AC021074.3,1.0
HMGN1P17,1.0
LINC01526,1.0
RN7SKP51,1.0
VNN1,1.0
TRBV5-3,1.0
RF00409,1.0
RNU6-1084P,1.0
AC048387.1,1.0
AL353705.1,1.0
RPS12P17,1.0
AC013417.1,1.0
RNASE2,1.0
IGHV3-35,1.0
RNU7-90P,1.0
AC060766.6,1.0
CEACAMP8,1.0
KIF3A,0.749854837
RHOT2,0.749854837
AL096803.3,1.0
AF274858.1,0.749875963
LPGAT1,0.749875963
C15orf65,0.749942599
UBL4B,0.749942599
AC114763.1,0.749942599
MC1R,0.749942599
AL137802.2,0.749942599
HSPB7,0.749942599
CCDC151,0.749942599
MPRIPP1,1.0
ODR4,0.749942599
AC048382.5,0.749942599
TMCO1,0.749942599
RN7SL481P,0.750040617
SNORD53B,1.0
AC005540.1,0.750040617
AC102945.2,0.750186813
AL109741.2,1.0
MIR135A1,1.0
ABCA7,0.750363486
NDC1,0.750363486
AC006116.9,0.750363486
AC020659.2,0.750363486
TPI1,0.750363486
DUSP28,0.750363486
AGAP9,0.750373529
AC020763.4,0.75042335
SLC30A2,0.750611924
AC007388.1,0.750621075
C2orf88,0.750677693
RN7SL431P,0.750754483
COX6CP1,0.750967182
PCNX3,0.750967182
LLGL1,0.750967182
FOSL2,0.750967182
USP46-AS1,0.750991443
FGGY,0.751029797
RPS7P3,0.751030303
FPGT-TNNI3K,0.751030303
AC114947.2,0.751197033
MPP1,0.751197033
AL121594.1,1.0
AL451069.2,1.0
KIF6,0.751563851
ODF2,0.751650714
POLRMTP1,0.751650714
ATP6V0E1,0.751650714
RN7SL4P,0.751717087
RF00019,1.0
TANC1,0.751972059
MRPL36,0.751972059
ING4,0.751972059
IARS2,0.752063137
TADA2B,0.752107132
MRTFB,0.752262428
RANP8,1.0
AC016576.1,1.0
PLAC9P1,1.0
CRYAA,1.0
OSBPL7,0.752304566
ENO4,0.752329052
CSTF2,0.75243959
CLCF1,0.752452865
AC136469.2,0.752482281
ZNF276,0.752550336
AC244502.1,0.752550336
NEURL1,0.752550336
OCIAD1-AS1,0.752550336
CRYAB,0.752550336
NCALD,0.752550336
SIRT1,0.752589142
RNU6-100P,1.0
ORC4,0.752702175
AC004067.1,1.0
FREM3,1.0
RNU6-856P,1.0
EIF4A2P2,1.0
CLDN34,1.0
LINC00303,1.0
PIGCP2,1.0
AC106037.2,1.0
AC104667.2,1.0
ART1,1.0
OR51E1,1.0
AL606748.1,1.0
AL445623.1,1.0
AC051618.1,1.0
HIGD1AP11,1.0
AL136309.1,1.0
MIR4307HG,1.0
AC009088.1,0.752870073
AL158070.2,1.0
RIOX2,0.752870073
AC036214.1,0.752870073
RF00635,0.752870073
AC114980.1,0.752870073
AP002383.2,1.0
RALGAPB,0.752870073
AC133550.1,0.752870073
TEAD4,0.752870073
PPP2R5E,0.752870073
ADGRF3,0.752870073
SLC7A10,0.752870073
GGH,0.752870073
LPCAT3,0.752870073
AC078785.1,0.752870073
SRRM1,0.752870073
AC012074.1,0.752870073
AL008638.6,0.752870073
AC079834.2,0.752870073
ATP13A1,0.752897215
BCL9L,0.752897215
AL031666.1,1.0
ACYP2,0.753137722
MSRB2,0.753137722
AC020915.2,0.753137722
AC044860.2,1.0
AL512383.1,1.0
CAPN13,1.0
AC106886.1,1.0
SYNE1-AS1,1.0
AC244153.1,1.0
AL121983.1,1.0
APOF,1.0
AL356753.1,1.0
AC015922.2,1.0
ANGPTL3,1.0
AL133227.1,0.753273855
CEBPB-AS1,0.753273855
PELI2,0.753273855
TOMM20P4,0.753273855
PNMA6F,0.753273855
KRT8P15,1.0
AL121721.1,1.0
LINC01659,1.0
INO80-AS1,1.0
AL603839.2,1.0
SNORD115-6,1.0
LINC01346,1.0
PON1,1.0
AP001341.1,1.0
RF00017,1.0
C17orf58,0.753290514
SLC7A7,0.753290514
LINC02554,0.753290514
LINC01562,0.753290514
ATP8B1,0.753290514
C14orf93,0.753311945
RSPH1,0.753413712
AC008569.2,1.0
AP001269.4,0.753611792
AL353586.1,0.753628195
AC005277.1,0.753628195
TSNARE1,0.753628195
ZNF20,0.753628195
POLR1C,0.753628195
CFL1P1,0.753628195
NOL10,0.753671919
AC244033.2,0.75378426
AC002398.1,1.0
TMEM26,0.753859119
SIRPA,0.753859119
LZTR1,0.753899702
AC080023.2,1.0
AC114956.3,0.753957606
MIR6859-4,0.753957606
VTI1B,0.754044629
DLGAP4-AS1,0.754044629
GDPD3,0.754044629
CMPK1,0.754044629
CLEC17A,1.0
AP001469.3,0.75444204
SSNA1,0.754466304
RXYLT1,0.754475879
DBR1,0.754475879
TMEM125,0.754475879
Z92544.2,0.754475879
SNRPCP1,1.0
AL031283.2,1.0
AC108215.1,1.0
C19orf53,0.754475879
PGBD4P1,1.0
ABCC6P1,0.754475879
LRRC36,0.754475879
NCF2,0.754491326
ZNF254,0.754519326
ASH2L,0.754519326
PDE6D,0.754532779
AL807752.5,0.754532779
FLAD1,0.754640837
SEPHS1,0.754640837
STRN,0.754640837
SLC18A2,0.754640837
SIM2,0.754640837
AL078581.3,0.754640837
AC004232.3,0.754640837
AC087623.2,0.754640837
NT5C3AP1,0.754640837
NXF4,0.754640837
SCNN1A,0.754640837
AC068870.1,1.0
AP004550.1,1.0
TECRL,1.0
AL157712.1,1.0
LINC01811,1.0
NPM1P5,1.0
AC106782.5,1.0
RNA5SP311,1.0
AC099066.2,1.0
HIST1H2APS5,1.0
EGOT,1.0
AC008967.1,1.0
RN7SKP87,1.0
OR10V2P,1.0
AC107031.1,1.0
WASF3-AS1,1.0
KRT17P1,1.0
ZNF816-ZNF321P,1.0
LINC00211,1.0
AC023481.1,1.0
AC016542.3,1.0
EIF4A1P9,1.0
AP001486.3,1.0
AC123912.5,1.0
AL929472.1,1.0
JAKMIP1,0.75505145
AC006450.3,0.75505145
RF00019,1.0
GOLGA6D,1.0
RN7SL166P,1.0
AL033504.1,1.0
MAP6,0.75505145
PDS5B,0.75505145
HM13-IT1,0.755069109
FADS1,0.755069109
BMS1,0.755069109
AC009238.3,1.0
AC004771.1,0.755140846
GRIK3,0.755168043
LINC02003,0.755168043
AC009126.1,0.755168043
HDDC2,0.755168043
ZEB2,0.755168043
AC091132.3,0.755271312
AC007493.1,0.755271312
RORA-AS1,0.755271312
TMED10,0.755271312
IFT80,0.755271312
AC084024.3,0.755271312
CH17-340M24.3,0.755271312
AL354892.3,0.755271312
SLC38A6,0.755271312
PRIMPOL,0.755271312
AL158071.2,0.755271312
SNRK,0.755271312
PLEKHG1,0.755271312
ABCF2,0.755271312
BTBD1,0.755271312
RPLP0P6,0.755271312
SEH1L,0.755271312
ADAM29,0.755422589
KCNT2,0.755422589
HIF1A-AS1,0.755422589
KCNQ2,0.755422589
MMACHC,0.755422589
MYLK-AS2,0.755422589
STK32A,0.755422589
LSM3,0.755443491
DDR2,0.755443491
TAF11,0.755443491
SPAG8,0.755443491
C2orf48,0.755443491
SNHG21,0.755485961
DCHS1,0.755597859
NVL,0.755597859
ZNF155,0.755682104
AC026191.1,0.755721364
LYST,0.755721364
KRT17,0.755774337
TAF10,0.755774337
ZNF606,0.755774337
DERA,0.755774337
AC008556.1,0.755774337
SEPT4-AS1,0.755779117
AC023034.1,1.0
CCDC87,0.755952495
ALDH3A1,0.756108796
SMIM20,0.756128637
GMPR2,0.756238522
SLC7A6OS,0.756307696
PMEPA1,0.75634053
AC097532.2,0.756344624
ACAD8,0.75648567
E4F1,0.75648567
AC073333.1,0.756533865
TRRAP,0.756533865
IGLV1-51,0.756533865
MRPS12,0.756580673
AC087623.3,0.756580673
TMEM31,0.756631699
AP3B2,0.756667465
TIMP3,0.756667465
CNPY3,0.75679986
B4GALT2,0.756820599
AC103563.7,1.0
EIF3K,0.756870266
RCC2P6,1.0
GTPBP3,0.756984702
MIRLET7I,1.0
PLD2,0.756984702
AL589743.5,1.0
RPS4Y2,1.0
TPTE2P6,1.0
LY6D,1.0
CHMP4B,0.757306602
SLC30A1,0.757306602
SDCBP2,0.757306602
UPF1,0.757525114
LINC02029,1.0
AC092128.1,1.0
AL137782.1,0.757597634
GPR137C,0.757597634
TEX2,0.757597634
TSPO,0.757597634
DHODH,0.757675219
DCAF12L2,0.757675219
BX005266.2,0.757783775
ERC1,0.757800073
KIF5B,0.757838746
CAVIN2,0.757838746
EFCAB12,0.75824142
TMEM53,0.75824142
DHRS9,1.0
GALNT8,0.758369885
AC005082.2,1.0
FAM87B,1.0
CLEC4G,1.0
AC004466.2,1.0
AC004832.6,0.758506028
NFE2L1,0.758506028
NACC1,0.758649635
TMEM30B,1.0
AC005544.2,0.758731818
AC010127.1,0.758930708
RNA5SP474,1.0
FABP5,0.759141554
AL356740.1,0.759176659
GFER,0.759176659
BAX,0.759195426
MYBPC1,1.0
AKAP17BP,1.0
ACAD11,0.759313525
CCDC15,0.759383818
NRARP,0.759383818
AL645933.2,1.0
BX649632.1,0.759758068
MIR497HG,0.759759773
ALDH1A1,0.759858952
MTMR11,0.759888003
AC093627.3,1.0
AC112236.2,0.760318358
CACNA1C-AS1,0.760359924
CLDN15,0.76040178
HSP90AA1,0.76040178
COLCA2,0.760410757
ID2,0.760410757
DUSP14,0.760410757
AC008752.2,1.0
AC002310.6,0.760480328
AL078621.3,0.760480328
LMOD1,0.760480328
TPST1,0.760513522
AC004012.1,1.0
RPLP2,0.760513522
ALS2,0.760513522
AVPR1B,0.760513522
MT-TC,0.760513522
GPSM1,0.760513522
CDK5RAP1,0.760513522
AC100793.4,0.760618291
AC107222.1,1.0
PKMP3,0.760786773
AL022476.1,0.760846874
RIMKLBP1,1.0
MIR3613,1.0
LINC00167,1.0
D21S2088E,1.0
SLC39A2,1.0
MIR3180-5,1.0
FAM3B,1.0
FAM83A-AS1,1.0
LINC01348,1.0
AL158839.1,1.0
AC053503.6,1.0
RN7SKP287,1.0
SNORD113-6,1.0
AC090286.3,1.0
SCYL3,0.760990187
MIR580,1.0
RIT1,0.761128905
AC126407.1,0.761128905
STARD5,0.761141392
HDGF,0.761141392
SLC25A40,0.761141392
RNU4-22P,0.761141392
EPHA5-AS1,0.761221133
PCGF2,0.761288829
SNIP1,0.761288829
HHATL,0.761288829
CHCHD2P6,0.761288829
AC132192.2,0.761288829
DND1,0.761288829
LMCD1-AS1,0.761288829
AL050404.1,0.761288829
BCL2L13,0.761317698
AC008991.1,1.0
CLRN1-AS1,0.761358403
TXNDC17,0.761358403
AC239860.1,1.0
PLAT,0.761358403
UFL1,0.761358403
AC093297.2,0.761358403
PRICKLE2,0.761358403
MYOCD,0.761358403
AGO2,0.761358403
ACSS2,0.761405243
WNT9A,0.76160531
AC008581.1,0.76160531
NR2C2,0.76160531
TBP,0.761652372
RAET1E-AS1,0.761658246
WIPF3,0.761706501
HNRNPR,0.762003464
RPL23AP87,0.762111355
AP000553.5,0.762136763
AP003306.2,0.762230065
AC138207.4,0.762230065
SYT14,0.762230065
NBPF25P,0.76225354
TAF15,0.762576062
SPATA1,0.762591675
LINC00887,1.0
SPTLC1,0.762655195
AC112722.1,0.762665481
ESPNP,0.76277595
AC068790.3,0.76277595
ERVE-1,1.0
RF00019,0.762851605
MRPL16,0.762957856
MIR4786,1.0
AC010969.2,0.763009096
TYW1,0.763056784
NIPA1,0.763059681
EFCAB14,0.763059681
DCTN1-AS1,0.763300849
ARNTL2-AS1,1.0
RHBG,1.0
AC104170.1,1.0
AC034238.1,1.0
LINC02033,1.0
RNVU1-1,1.0
SRGAP3-AS2,1.0
AL450447.1,1.0
LINC01343,1.0
BPIFB2,1.0
AC018761.3,1.0
AC121338.1,1.0
RF00181,1.0
TRAJ25,1.0
TXNDC2,1.0
ANO1-AS1,1.0
AC090954.1,1.0
AL359475.1,1.0
AC004987.1,1.0
RAD1P1,1.0
FAM30A,1.0
MT1P3,1.0
IQCJ-SCHIP1,0.763329061
MAFA-AS1,0.763329061
VN1R108P,0.763329061
AC011468.1,0.763329061
ELK1,0.763329061
SYCE3,0.763329061
SOWAHC,0.763329061
CLEC16A,0.763329061
AL109809.1,1.0
MYCBP2-AS1,0.763435689
FMNL2,0.763435689
XKR6,0.763435689
UBAP2,0.763435689
RRP8,0.763435689
SLF2,0.763435689
CPNE1,0.763435689
USP39,0.763435689
CBR3,0.763435689
INAFM2,0.763435689
PDZD9,0.763435689
SNHG22,0.763435689
AC004918.1,0.763435689
DSTYK,0.763435689
AL139423.1,0.763435689
REEP6,0.763435689
AP000560.1,0.763435689
PINK1,0.763435689
SLC35F1,0.763435689
SDR9C7,1.0
AC020663.4,1.0
AC016582.3,0.763601693
ATP6AP1,0.763746925
AL358777.1,1.0
RPL21P116,1.0
AL358472.5,0.763781406
SYNDIG1,0.763801567
UBE2SP1,0.763801567
FAM20C,0.763801567
HNRNPA1P21,1.0
AL031963.2,1.0
AC034102.3,1.0
LINC00824,1.0
AC018629.1,1.0
RNU6-30P,1.0
AC009656.1,1.0
MIR7856,1.0
E2F3-IT1,1.0
RF02218,1.0
CRYBA1,1.0
LINC00628,1.0
LINC01165,1.0
SERPINA4,1.0
AC092115.2,1.0
AC012174.1,1.0
AL583808.1,1.0
AC012640.5,1.0
CSAG1,1.0
AL390783.1,1.0
SLC17A3,1.0
AC068448.1,1.0
AC135782.2,1.0
AC025165.2,0.763801567
COL7A1,0.763801567
ST3GAL5,0.763801567
COL23A1,0.763801567
AC008966.1,0.763801567
HPN,0.763801567
TDO2,0.763801567
AL096828.3,0.763801567
CCDC184,0.76382879
ABHD12,0.76382879
AP002414.4,0.76382879
AC130456.1,1.0
LINC01226,1.0
ZSCAN23,0.763950155
COX10-AS1,0.763950155
KDM1A,0.763987685
RETSAT,0.763987685
AC010680.3,0.763987685
MAP3K5,0.763987685
HSFX4,1.0
PGAM1P11,1.0
AC106795.5,1.0
AL512598.2,1.0
AL022323.3,1.0
TMEM97P1,1.0
AC005072.1,1.0
SPCS2P3,1.0
AL122008.3,1.0
AC242852.1,1.0
AC090114.1,1.0
CUEDC1,0.763987685
MAGEE1,0.763987685
SLC37A3,0.763987685
PNRC2P1,1.0
COX4I1,0.763987685
AC016590.2,0.763987685
EFHC1,0.763987685
FAM21EP,0.764028383
CPZ,1.0
AC023157.2,1.0
CCKAR,0.764028383
GUCY2F,0.764028383
APBB1,0.764028383
CALU,0.764028383
AP001033.2,0.764214664
FAM229B,0.764214664
AC021752.1,0.764251637
NPY1R,0.764303511
RNU6-1061P,1.0
KLF4,0.764303511
ZNF66,0.764303511
AF064858.1,0.764303511
PLGRKT,0.764392753
GJB1,1.0
RF00019,1.0
ACBD3-AS1,0.764648606
TRIM43B,1.0
SRBD1,0.764757542
AC010197.2,1.0
AL080276.2,0.76487747
AL391058.1,0.76487747
SCHIP1,0.76487747
TMSB15B,0.76487747
CLDN23,0.76487747
ZNF821,0.76487747
FHAD1,0.76487747
SBK3,1.0
PLCG1,0.764916521
SLA,0.76504425
CLCN1,0.765226712
AC011330.2,0.765226712
MRPS9,0.765226712
NDOR1,0.765342165
AL139300.1,1.0
AL049637.2,0.765342165
C1QTNF2,0.765342165
AC233309.1,0.765342165
TBXAS1,0.765342165
C16orf92,0.765407722
MYT1,0.765573394
SH3YL1,0.765573394
PMS1,0.765661711
AC124319.3,0.765708395
RPP25L,0.765708395
CCDC58,0.765708395
SPACA3,0.765708395
GOLGA6L2,0.765708395
AC243964.3,0.765708395
MAP3K4,0.765708395
TH,0.765708395
CDH22,0.765708395
ELL2P1,0.765708395
AC005520.2,0.765708395
RNU4-50P,1.0
AC068205.2,0.765708395
AC009119.2,0.765708395
AC124804.1,0.765708395
TCOF1,0.765708395
LINC00205,0.765708395
NDUFV3,0.765708395
GEMIN8P4,0.765708395
C5AR1,0.765780512
KRT8P30,0.765783652
PAQR9-AS1,0.765783652
SNORD17,0.765844578
ADM2,0.765844578
REP15,1.0
AC098864.1,0.765844578
DLK1,0.765844578
AC079807.1,0.765844578
AC104407.1,0.766187447
COPS9,0.766187447
ST7L,0.766250536
AC073611.1,0.76627407
SEC22B2,0.76627407
AC109460.2,0.766388011
RABEPK,0.766388011
GTF2A1,0.766424502
ADAM23,0.766424502
AL021154.1,1.0
RF00561,0.766783682
ALMS1,0.766814741
AL136366.1,0.766814741
ANO4,0.766814741
UGP2,0.766814741
EIF4A2,0.766814741
AC145207.4,0.766814741
AC112497.1,0.766814741
GSTM4,0.766814741
PARVB,0.766814741
FAM181A-AS1,0.766814741
AC125618.1,0.766814741
AC040162.1,0.766814741
TPRKB,0.766814741
ADCY3,0.766864774
AC004754.1,0.766864774
STEAP1B,0.766864774
PHF13,0.766864774
EIF3H,0.766864774
CSNK1G1,0.766864774
AP001029.3,1.0
RN7SL771P,1.0
VSIG2,1.0
EEF1DP7,1.0
ASB12,0.766992646
ZNF281,0.766992646
PPM1L,0.766992646
TMEM9B-AS1,0.766992646
AC109992.2,0.766992646
ZNF16,0.767094219
SLC25A1P5,1.0
TATDN2P2,1.0
RP1,1.0
AP000785.1,1.0
RN7SL20P,1.0
AC008505.1,1.0
HIST1H2BPS2,1.0
CALML3-AS1,1.0
AC090692.2,1.0
AC112204.3,1.0
AL358234.1,1.0
AC093752.1,0.767661894
STX6,0.767661894
AP000347.1,0.767661894
AC068669.1,0.767661894
AC025171.5,1.0
KIAA0319,0.767661894
Z82243.1,0.767661894
PVALEF,0.767661894
TNK1,0.767701682
ST6GALNAC4,0.767702587
AC018797.2,0.767702587
RRH,0.76774087
BASP1-AS1,0.767801505
RGP1,0.767902921
THBS3,0.767944121
ALG1L12P,1.0
AL139424.1,1.0
ADAP2,0.768169638
AC087362.2,0.768250645
DPYSL4,0.768294335
TAB1,0.768294335
RNF111,0.768294335
AL118511.1,0.768294335
HMGXB4,0.768294335
CASP8AP2,0.768294335
AL121894.2,1.0
TRIQK,0.768294335
AC008147.4,0.768294335
TCTE3,0.768327912
DBI,0.76838633
HMGB1P31,0.768418202
AC068724.3,1.0
TEAD3,0.768793038
ZNF165,0.769078164
CTSO,0.769078164
WDR3,0.769152279
OR2T8,1.0
DXO,0.769258811
OR13A1,1.0
EHF,1.0
TNFSF18,1.0
PTK2B,0.769352829
AP2M1,0.769352829
USP20,0.769352829
LARP4B,0.769352829
PPP1R12A,0.769352829
UGDH,0.769352829
MTRF1L,0.769352829
MZT1,0.769352829
SGCZ,0.769552174
OGDH,0.769558391
AC008840.1,0.769892955
MIR6780B,1.0
ARAP1-AS2,1.0
C1orf112,0.769924121
ARHGAP23P1,0.769924121
HNRNPUL1,0.769924121
AC126474.2,0.769924121
CELSR2,0.770088463
MBLAC1,0.770094984
AL354733.1,0.770094984
PRKD2,0.77011636
DNAAF3,0.77011636
PIN4P1,1.0
AL031429.2,0.770168908
AL354733.2,0.770210972
AC079305.1,0.770288031
OPA1-AS1,0.770308874
SPCS3,0.770308874
PWAR1,0.770309204
ANGPTL6,0.770309204
TMEM184A,0.770309204
C6orf136,0.770421169
GXYLT1P6,1.0
RPL21P88,1.0
ESRRAP1,1.0
AC092896.2,1.0
AL133456.1,1.0
AC093899.1,1.0
AC011726.2,1.0
SRP68P3,1.0
AL096840.1,1.0
AP005230.1,1.0
AP003072.2,1.0
ADGRF5P2,1.0
RF00019,1.0
RPS3P1,1.0
LINC01849,1.0
POTEC,1.0
PCCA-AS1,1.0
ADGRG7,1.0
AC074132.1,1.0
RN7SL262P,1.0
LINC00330,1.0
AL021937.3,1.0
RPSAP76,1.0
RF01947,1.0
AL353581.1,1.0
AL109610.1,1.0
AC004790.1,1.0
SLX1A,1.0
MASP2,0.77065478
AL356275.1,1.0
ZFP69,0.770880714
CR559946.2,0.771118365
COL6A4P1,1.0
RN7SL789P,1.0
ANKRD33,0.771191096
TRAPPC10,0.771223144
AMY1B,1.0
FAM237A,0.77124118
RPL13A,0.771313493
SLCO5A1,0.771313493
HMGN2P15,0.771313493
AL354798.1,1.0
GEMIN8,0.771313493
RN7SL736P,1.0
TMEM151A,0.771538544
MAP3K7,0.771544919
SVOP,0.77159396
COL4A3,0.771664939
OPCML-IT1,1.0
TIGD1,0.771664939
RNF26,0.771664939
HNRNPA1P35,0.771664939
RFPL2,0.771664939
AC137936.2,1.0
LINC01765,0.771894473
RPSAP47,0.771894473
AL445253.1,0.771907566
AC159540.2,0.771907566
AL157935.1,1.0
UTP23,0.771932943
AC125603.2,1.0
ZNF701,0.77210961
AC005730.2,0.77210961
AL391839.2,1.0
AC135048.4,0.77210961
AC005229.4,0.77210961
STXBP2,0.77210961
AL355388.2,0.77210961
H2AFVP1,0.77210961
SH3BGR,0.77210961
CRYZL2P,0.77210961
B4GALT4,0.77210961
CEP250,0.77210961
KIF20B,0.77210961
AL391825.1,0.772154246
