gene_name,padj
AC008514.2,1.0
ZNF761,0.870914482
PRNP,0.870914482
MRPL20,0.870914482
TBC1D9B,0.870914482
MORN5,1.0
MCU,0.870914482
YPEL1,0.870914482
CAPN7,0.870914482
AC107032.2,1.0
RMI2,0.870914482
AL023775.1,1.0
ENY2,0.870914482
IPO7P2,1.0
ZNF488,0.870914482
AC110285.6,0.870914482
GPX3,0.870914482
ZNF808,0.870914482
LINC01398,1.0
GGT3P,1.0
ENDOG,0.871026902
SNORD116-24,1.0
RN7SL771P,1.0
AL354977.2,1.0
AL391244.2,1.0
ARHGEF19-AS1,1.0
AL606970.2,1.0
WRB-SH3BGR,1.0
ZNF525,0.871056449
ADIPOR2,0.871056449
AC027612.3,0.871056449
ZNF192P1,0.871056449
SNORD13E,1.0
PRKAR1A,0.871056449
MRPS26,0.871056449
AC011933.3,1.0
TMEM241,0.871153292
HTR5BP,0.871153292
FAM157C,0.871199802
KLHL8,0.871199802
ACLY,0.871199802
TNPO1,0.871199802
MYO15B,0.871260224
USP27X,0.871260224
RN7SL280P,1.0
ZNF354A,0.871285894
SPTB,0.871285894
OGFOD3,0.871705922
HIST1H2BL,0.871874168
COL9A2,0.871911343
EHD2,0.871911343
AC012629.2,0.871911343
AP000894.4,0.871911343
WDR48,0.871957986
KAT6B,0.871957986
SLC1A3,0.871957986
SEZ6,0.871957986
AC234582.1,0.871957986
SIX2,0.871957986
SETDB2,0.871978233
AC009948.3,0.872096626
AL451069.2,1.0
AC006460.1,0.872155796
AC132872.2,0.872155796
SUSD2,0.872155796
CFAP206,1.0
FAM155A,0.872345183
CCDC154,0.872384267
PLA2G12B,1.0
AC008781.3,1.0
AC015804.1,1.0
LINC00662,0.872735241
AL157396.1,0.872735241
TRIP10,0.872825684
MADCAM1,0.872825684
AMOTL2,0.872825684
TIMMDC1,0.872896451
C10orf113,1.0
HSD17B7P2,0.872896451
AC023509.3,0.872896451
AL121906.2,0.87291865
ERBIN,0.87291865
AC073861.1,0.87291865
NSMF,0.87291865
KTN1,0.87291865
USP21,0.87291865
ZIM2,0.87291865
EIF2S1,0.87291865
TRAP1,0.87291865
AL391069.1,1.0
LUC7L2,0.87291865
STRA6LP,1.0
BSN,0.87291865
BMP8A,0.87291865
PCDHB17P,0.87291865
AL442663.4,1.0
AC026367.3,0.87291865
FBXO24,0.87291865
LINC01909,1.0
HIST1H4B,1.0
LINC01589,1.0
AC024559.1,1.0
AL049594.1,1.0
AP001469.2,0.87291865
ADAP2,0.87291865
AC020663.3,0.872922596
GGCT,0.872922596
AL365277.1,0.872930904
PEX2,0.872930904
CYP46A1,0.872930904
MYL12AP1,1.0
DYNLT3,0.873024918
AC025031.5,1.0
NEXN-AS1,1.0
NBAS,0.873199736
AKAP5,0.873199736
GUCY2F,1.0
RF00001,1.0
L34079.3,1.0
AP000553.5,0.873278466
HYPK,0.873278466
HNF1A-AS1,0.873278466
NEUROD6,0.873278466
TRPS1,0.873278466
RHBDD1,0.873328726
AL138828.1,1.0
AC103739.1,0.873366184
DNASE1L1,0.873366184
AC022639.1,0.873366184
BCAS2P2,1.0
LIPI,1.0
AL049629.1,1.0
LUARIS,1.0
AC007566.1,0.873566154
MYO7B,1.0
AP002336.1,1.0
AC000123.1,1.0
AC091231.1,1.0
AC010904.2,0.873566154
ZNF603P,0.873566154
UBE2A,0.873566154
AL645608.3,1.0
IL26,1.0
PPIAP45,1.0
LINC01971,0.873566154
AC011468.1,0.873566154
NDUFS2,0.873566154
MDH1,0.873566154
BMS1P11,1.0
LIN28B-AS1,0.873566154
UBA6,0.873566154
AC015909.2,0.873566154
SAMM50,0.873566154
SNX7,0.873566154
B4GALT3,0.873566154
RF02196,1.0
RNU105B,1.0
PRR22,0.873566154
UQCRFS1,0.873566154
PIGK,0.873566154
OGFOD1,0.873566154
PLPBP,0.873566154
C17orf58,0.873566154
AC020651.1,1.0
PTGR1,0.873777373
NCLP1,1.0
SNORD116-12,1.0
RPS27,0.873929465
ZNF7,0.874214742
AC092140.2,0.874214742
AC090692.1,0.874214742
LRP11,0.874214742
GUSBP4,0.874243027
ATG14,0.874355022
AC012640.2,0.874386568
AL132655.1,1.0
AL049646.2,1.0
MTERF1,0.874386568
ZNF644,0.874386568
PTRH2,0.874386568
AC006148.1,1.0
EEF1A1P11,0.87440734
BTNL9,0.874490474
NUDT3,0.874503109
RF00019,1.0
TENT2,0.874503109
AC010442.2,1.0
NAA38,0.874503109
ARL5C,0.874527518
GSG1,1.0
AC010809.2,0.874612434
AC090589.1,1.0
AC078817.1,0.874612434
AMMECR1L,0.874612434
AC004241.5,0.874625118
NUDT11,0.874625118
AC012615.3,1.0
AC009148.1,0.874690825
CDKL4,1.0
AC018645.2,0.874690825
AP004609.1,1.0
AL032819.2,1.0
AC087893.1,1.0
AC104809.2,1.0
AC087393.2,0.874697951
TSSK6,0.874697951
THAP7,0.874697951
RN7SL333P,0.874697951
TRIM13,0.874697951
ALLC,1.0
UNG,0.874799042
DEDD,0.874816782
AC025259.1,0.875006616
R3HCC1L,0.875006616
UROS,0.875053937
NOMO1,0.875053937
CXCL5,1.0
C16orf70,0.875101705
STAC3,0.875101705
CLK2P1,1.0
CDCA8,0.875316132
RBM24,0.875316132
ASCC2,0.875323024
TMEM115,0.875323024
AC008033.3,1.0
PCDHA5,0.875471187
PPP1R12A,0.87560921
AC009118.2,0.87560921
RPSAP16,1.0
RNU6-807P,0.875845137
AC005332.1,1.0
TTLL6,1.0
RNF128,1.0
AC073415.1,0.876170843
KRTAP5-9,1.0
ZNF319,0.876208466
LOXL3,0.876208466
AC005899.5,1.0
AC011815.2,0.876208466
SUZ12,0.876208466
UBE2I,0.876208466
NLRP2B,1.0
AL359532.1,0.876466964
AL352977.1,1.0
AC004263.1,0.876466964
FAM230B,1.0
AC073263.1,0.876466964
NUDT16P1,1.0
AC005077.2,1.0
SLC12A3,1.0
RPL7L1P3,1.0
AL078645.2,1.0
MIR4713HG,1.0
RNU6-238P,1.0
ASS1P1,1.0
TRAJ36,1.0
CNN2P4,1.0
CYCSP38,1.0
AC105265.4,1.0
AL603766.1,1.0
LARGE-IT1,1.0
RN7SKP139,1.0
CR788268.1,1.0
AL359508.1,1.0
C3orf80,0.876466964
RPL34,0.876466964
CIP2A,0.876466964
AL603832.2,1.0
MIR1208,1.0
AL049781.1,1.0
AC091946.2,0.876466964
SPIN2B,0.876466964
RENBP,0.876466964
NLRP14,0.876466964
AC068888.2,0.876466964
MATN1,0.876466964
TIAM2,0.876466964
UBR2,0.876466964
NAPG,0.876466964
LINC02556,1.0
FGD6,0.876466964
BLOC1S1,0.876466964
KMO,1.0
MAP2K1P1,1.0
ADGRL3,0.876466964
CLEC19A,1.0
TRGV5,1.0
MTND4P14,1.0
ACSL3,0.876466964
FGFR4,0.876466964
ERVMER61-1,1.0
AL031432.5,0.876466964
LRFN2,0.876466964
AC139495.1,1.0
RNU6-45P,0.876466964
NXPH4,0.876466964
C9orf139,0.876561063
ATP8A2P3,1.0
AP001029.3,1.0
TRIM63,1.0
AC007608.1,1.0
HIST1H2BB,1.0
RNA5SP67,1.0
AL590282.1,1.0
AC005696.4,0.876575041
BNIP1,0.876575041
LINC00235,0.876575041
AC005586.1,0.876575041
TACSTD2,1.0
RPS29P21,1.0
AMY2A,1.0
AC012184.1,0.876689888
AC012100.2,1.0
Z98752.4,1.0
AC008415.1,1.0
Z82196.1,1.0
PRSS57,1.0
MIR4322,1.0
SPINK13,1.0
AC009163.1,1.0
BTBD7P1,1.0
RF00019,1.0
AC023906.2,1.0
AC005514.1,1.0
LDHAP3,1.0
AC010451.1,1.0
AC005534.2,1.0
NF1P1,1.0
AC133555.3,1.0
AC092718.6,1.0
AC091564.5,0.876689888
DYRK3,0.876689888
ETV3,0.876689888
AC108062.1,0.876689888
GPRASP2,0.876692925
AC074050.4,0.876692925
LINC01730,0.876692925
UBE3B,0.876692925
AC004067.1,0.876771088
AC116021.1,1.0
RN7SL552P,1.0
BORCS8-MEF2B,1.0
DENND5A,0.876771088
CARHSP1,0.876771088
TPM2,0.876771088
CCPG1,0.876861052
C14orf119,0.876861052
RBPMS2,0.876861052
SIK2,0.876861052
FOXF1,1.0
COL15A1,0.876861052
AC084782.3,0.876861052
GVQW2,0.876861052
NSUN6,0.876862859
AC125437.1,0.876862859
ASB16,0.876862859
AC100832.1,1.0
NYAP2,0.876881497
AL034380.1,1.0
CHMP4BP1,0.876881497
NBEAP1,0.876904128
TRIM17,0.876904128
ZNF385C,0.876904128
C11orf74,0.876949412
PSMA6P1,0.876988308
AC018648.1,1.0
AC022075.1,0.877073351
BRAP,0.877073351
GTF2E1,0.877073351
MRPL9,0.877073351
AC116651.1,1.0
PORCN,0.877158217
CYCSP34,0.877158217
AL020994.1,1.0
NID1,0.877158217
ZIC1,0.877158217
AP006545.2,0.877158217
PSMD10,0.877158217
AC092574.1,0.877158217
URGCP,0.877158217
AL033384.2,0.877158217
SRGAP3-AS1,0.877158217
C22orf23,0.877158217
WBP2NL,1.0
SNORA74B,1.0
FAM216B,0.87723837
AL035413.1,0.87723837
NAT14,0.87723837
AC097382.2,0.87723837
YEATS4,0.877242656
AC051619.8,1.0
NEMP2,0.877262864
DKK2,0.877262864
CASC10,0.877262864
CELA2B,1.0
RNU1-129P,1.0
AC010325.2,1.0
PLPP6,0.877430465
AC026771.1,0.877430465
AKAP14,0.877430465
RPS29,0.877430465
LINC01571,1.0
ATP5F1B,0.877500805
AC087588.2,1.0
ZNF286B,0.877558576
AC092681.3,1.0
LINC00488,1.0
CROCCP1,1.0
SAMD1,0.877601655
SEH1L,0.877601655
AL159169.2,0.877601655
DDX41,0.877652792
AC027279.1,1.0
KDM4B,0.87766669
OR13C5,1.0
CAT,0.87766669
AC008736.1,1.0
SMARCA1,0.87766669
HNRNPCP2,0.87766669
MTND4P32,1.0
AL031587.4,1.0
AC009041.4,0.877893568
AEBP2,0.877893568
AL354824.1,1.0
AC233701.1,1.0
UBE2V1P2,0.878000225
SSB,0.878000225
LURAP1L,0.878000225
NOL4L,0.878000225
FBXW11P1,1.0
KCNMA1-AS1,1.0
AC078785.1,0.878000225
PCDHB9,0.878000225
MTMR9LP,0.878000225
LINC01894,1.0
AC008569.1,1.0
DPPA4,0.878000225
CHD4,0.878000225
AP001781.1,0.878000225
RNU6-26P,0.878000225
KCTD14,0.878000225
FAM129B,0.878000225
TRPC2,1.0
AC092135.1,1.0
SH3RF3,0.878000225
AC090948.3,0.878000225
NID2,0.878000225
AL391988.1,0.878000225
KLHL12,0.878000225
SLC25A15,0.878005154
WNK4,0.878008622
AC012447.1,1.0
AL844908.2,1.0
AC008124.1,0.878008622
ATP2B1,0.878008622
AL354707.2,1.0
CHST12,0.878008622
AL096701.3,0.878008622
COX5BP6,0.878008622
AC106820.3,0.878008622
ABALON,0.878008622
TMEM14C,0.878008622
TGM1,0.878049158
PHF19,0.878049158
BOLA3,0.878049158
FAM208A,0.878049158
TRA2A,0.878049158
RPL23AP25,0.878065672
AC002094.5,1.0
AC093627.3,1.0
GAB2,0.878142571
AC012313.2,0.878255199
INTS8,0.878255199
CYB561A3,0.878283131
PIK3C2G,1.0
AL079342.3,1.0
GPR37,0.878287594
AC010478.1,0.878287594
RF02110,1.0
AC007496.3,1.0
RPL22P2,0.878376329
AL645728.1,0.878451841
RF00334,1.0
NUDT6,0.878537708
AC006504.1,0.878648296
PLA2R1,0.878658269
AC015712.1,1.0
AC012309.2,1.0
PCDHGB5,0.878774697
RAB40B,0.878774697
TRIM36,0.878774697
AL360182.1,1.0
EMC4,0.878774697
KPNA5,0.878774697
LHFPL1,1.0
AC001226.2,0.878774697
CCDC113,0.878774697
AP000759.1,0.878774697
DDX39A,0.878774697
COL8A2,0.878774697
SUPT20H,0.878774697
FO681492.1,0.878774697
GARS,0.878774697
CDCA7L,0.878774697
AC016596.1,0.878774697
AC005009.1,0.878774697
AL080243.2,1.0
SFN,0.878774697
POLR2J2,0.878807552
KLF3-AS1,0.878808049
AC125494.3,1.0
AC007785.1,1.0
FOXH1,0.87889794
DERL3,0.87889794
KCTD20,0.878972527
YARS2,0.87899143
AL117190.1,1.0
DUSP12,0.87899143
MED27,0.87899143
TARS2,0.87899143
EZR-AS1,0.879047546
AC098484.4,0.879068213
AP000880.1,1.0
RBM14,0.879170402
AL122125.1,0.879248864
HOXD3,1.0
VPS28,0.879278194
PHKG1,0.879278194
LINC00598,0.879366332
AC116036.2,1.0
AC007238.1,1.0
LRRC29,0.879483384
RPL12P4,0.879483384
STPG3-AS1,0.879498662
ZNF793-AS1,0.879532123
HAMP,1.0
SORD2P,0.879657756
HAND1,1.0
TYK2,0.879700015
EPB41L1,0.879776927
XPOTP1,0.879776927
IFNL3,1.0
DMRT1,0.879802462
POLR3B,0.879882584
PADI4,1.0
DPYS,1.0
AC091132.1,1.0
MIR5091,1.0
AL590683.1,1.0
AC017081.1,1.0
AP001453.1,0.879882584
AC108134.2,0.880122229
DMPK,0.880192372
RNA5SP474,1.0
AC108863.1,1.0
AC068234.2,1.0
AC006557.3,1.0
BAALC,0.880617433
APLP2,0.880617433
TRAK1,0.880617433
COA1,0.880635577
LINC00266-1,1.0
DDX50P2,1.0
ZNF485,0.880652453
PPIC,0.880761848
NPM1P9,1.0
AC138956.1,0.880761848
COX10,0.880761848
SPTLC2,0.880761848
PRR36,0.880761848
PLPP2,0.880790606
WDR36,0.880790606
AC018541.1,0.88079112
AL133243.3,0.88079112
DNM1L,0.88079112
RNU6-228P,1.0
AC004918.1,0.880801428
IDH3A,0.880899341
LINC01166,1.0
GJD2,0.881112519
THAP7-AS1,0.881118897
RXRB,0.881245835
ZNF420,0.881248249
AC004023.1,0.881248249
PLEKHD1,0.881248249
TMEM223,0.881377872
C8orf34-AS1,0.881388192
VWF,1.0
AP001267.4,1.0
CTU2,0.881391063
USP6,0.881391063
AL031663.3,1.0
AC112656.1,1.0
AL355607.2,1.0
MIR6871,1.0
AC105020.3,1.0
IFNG-AS1,1.0
RF00019,1.0
PDS5A,0.88161044
NPFFR1,0.88161044
B4GALT7,0.88161044
RASSF9,0.88161044
GLIS2-AS1,1.0
PNMA8A,0.88161044
RNF103-CHMP3,0.88161044
QRICH1,0.88161044
B3GALT2,0.88161044
CAPN1,0.88161044
PHACTR3,0.88161044
KHDRBS2-OT,0.88161044
RF00019,0.88161044
GOPC,0.88161044
ZFX-AS1,1.0
AC243772.2,0.88161044
AC008629.1,1.0
PYGL,0.88161044
SORCS3,0.88161044
AP3M2,0.88161044
SAR1B,0.88161044
AL606534.1,0.88161044
SLC38A1,0.88161044
ICE1,0.88161044
GDI1,0.88161044
SAP30L-AS1,0.88161044
LINC00526,0.88161044
CRIP2,0.88161044
AP001020.2,0.88161044
NOP2,0.88161044
FAM198A,0.88161044
MEGF8,0.88161044
UBA5,0.88161044
AL035530.2,0.88161044
AP001469.3,0.881611657
AL136090.1,1.0
PKLR,0.881677999
CYP3A5,1.0
CERS5,0.881677999
DPEP1,1.0
LINC00491,1.0
NAT2,1.0
AC011379.2,1.0
AC099329.1,1.0
TUBBP2,1.0
AC093484.1,1.0
ALMS1-IT1,0.881677999
AC135983.5,1.0
ZNF148,0.881711374
AL158212.3,0.881711374
CLCN1,1.0
BAZ2B,0.881990598
AC112497.1,1.0
PNMA6F,0.881990598
FBXL22,0.881990598
AC010327.5,0.881990598
AL158032.2,1.0
RF00019,0.882001459
GPR182,1.0
AC092123.1,1.0
PMEL,0.882329082
AC105206.2,1.0
AP000763.4,0.882329082
AC012349.1,1.0
AL050403.2,1.0
CNKSR1,0.882329082
ATG10,0.882329082
ZNF649-AS1,0.882329082
FBXL14,0.882329082
RNU6-1079P,1.0
AC104985.3,1.0
FBLN1,0.882329082
WNK3,0.882329082
FAM157B,0.882329082
DNM2,0.882416464
HORMAD2,1.0
GLRX3P2,1.0
TST,0.882416464
CLDN12,0.882416464
EN1,1.0
AL353593.2,0.882499123
DECR2,0.882518009
FGFRL1,0.882518009
AL135926.1,1.0
AP002433.2,0.882576605
CYP2A6,1.0
AC004898.1,1.0
KCTD5,0.882576605
AC087623.2,0.882576605
ZNF32-AS3,0.882576605
AC020978.7,0.882576605
NEB,0.882576605
DAGLB,0.882576605
TMEM217,0.882603153
AC141586.4,1.0
SAYSD1,0.882603153
APLP1,0.882994073
PACERR,1.0
AL020997.1,1.0
AL121820.1,1.0
PTCHD3P2,1.0
RNF152P1,1.0
AC139712.3,1.0
RNU6ATAC24P,0.883348194
SNORD115-21,1.0
TLE7,1.0
SIGLEC12,1.0
MIR4504,1.0
AL589990.1,1.0
AC016245.1,1.0
RN7SKP272,1.0
AC126177.7,1.0
STEAP4,1.0
AP003721.3,1.0
AP001636.1,1.0
C18orf65,0.88358087
AC104653.2,0.88358087
CRTC3,0.88358087
GTPBP3,0.883687329
CHMP1B-AS1,0.883687329
LMNB1-DT,1.0
AC083862.1,1.0
AC093323.3,1.0
AC012123.2,1.0
FRYL,0.883687329
ATP5ME,0.883687329
ADNP2,0.883687329
AC010186.2,0.883687329
AC023394.2,1.0
AP000873.5,1.0
GCLM,0.883766688
ZSCAN10,0.883766688
TMEM271,0.883773733
TMEM216,0.883773733
MIR1302-2HG,1.0
AL356056.1,1.0
PITX3,1.0
RNA5SP466,1.0
TRDN,0.884056595
YEATS2,0.884056595
LAMP1,0.884056595
CLCP2,1.0
NLGN2,0.884165104
DPH6-DT,1.0
TSGA10IP,1.0
RPS3AP2,1.0
RNU6-531P,1.0
HNRNPDL,0.884350005
RBM27,0.884495615
AC009032.1,1.0
AC018445.1,1.0
C13orf46,0.88457997
OGFRL1,0.88457997
AC026471.1,0.88457997
AC008750.1,0.88457997
AC124312.2,0.88457997
IGBP1P1,1.0
AC023644.1,1.0
AC079465.1,1.0
ALOX15B,1.0
CCDC155,1.0
RF00019,1.0
AC135584.1,1.0
AC007671.1,0.88457997
IQANK1,0.88457997
AL356968.2,0.88457997
C2orf50,0.88457997
RSL1D1,0.88457997
TMEM37,1.0
AC011369.2,1.0
RNU6-701P,1.0
RN7SL525P,1.0
AC005358.2,1.0
AL807761.4,1.0
MIR124-3,1.0
DRGX,1.0
CNTNAP3P1,1.0
ST14,1.0
MRLN,1.0
AC062004.1,1.0
FLJ42393,1.0
IL10,1.0
RNU6-1189P,1.0
AP003072.5,1.0
AC079385.3,0.88457997
AC083798.2,0.88457997
COX7A2P1,1.0
AC080023.1,1.0
AL391650.1,0.88457997
OCRL,0.88457997
AC027796.5,1.0
IGLV1-51,1.0
AL078645.1,1.0
RNU6ATAC18P,1.0
SCGB2A1,1.0
AL035604.1,1.0
AL024507.1,1.0
DDX49,0.88457997
PAX1,0.88457997
SHISAL1,0.88457997
CATSPER1,1.0
AL590666.4,1.0
LINC02092,1.0
CIAO2A,0.88457997
AP000892.2,0.88457997
AC040162.1,0.88457997
NHEJ1,0.88457997
LRRC37A9P,0.88457997
ACTA1,0.88457997
AC007342.1,1.0
C3orf52,0.884717232
COL5A3,0.884828069
AC012291.2,1.0
AC011773.3,1.0
AC006058.4,1.0
BX322557.1,1.0
IL23R,1.0
SNORD116-16,1.0
C20orf141,1.0
AL158210.1,1.0
AC121338.1,1.0
HIGD1AP15,1.0
TEX13C,1.0
AC092143.2,0.88527531
LTB4R,0.88527531
SLC35D1,0.885281629
RNU6-757P,1.0
ARHGEF33,0.885282358
AP000907.2,0.885282358
CMIP,0.885336844
RNF175,0.885336844
IL1RL2,1.0
AF111167.1,1.0
NMNAT1P3,1.0
AC130456.8,1.0
OR3D1P,1.0
AC006004.1,1.0
RNU2-35P,1.0
FBXL16,0.885388637
RTCA,0.885388637
AL138895.1,1.0
AL390334.1,1.0
TLR10,1.0
LINC01366,1.0
RNF151,1.0
RF00019,1.0
RNU4-52P,1.0
AC007494.1,1.0
AL136379.1,1.0
ASB9,1.0
CYB5B,0.885594116
NR6A1,0.885594116
THNSL1,0.885594116
DHX38,0.88560781
AL591885.1,1.0
RN7SKP203,1.0
AC073389.2,0.885653474
AC005480.1,0.885653474
GAS2L3,0.885678236
DND1P1,0.885709311
YWHAZP3,0.885763145
AC084117.1,1.0
ARHGAP31,0.885873491
AC114284.1,1.0
AC005091.1,1.0
TMEM185AP1,1.0
RF00019,1.0
AC078820.1,1.0
FAM9C,1.0
ANKRD20A2,0.886122821
TTC7A,0.886122821
BBS10,0.886122821
VMAC,0.886122821
SNRPB,0.886124662
SNORA73B,0.886124662
RPL3L,1.0
ADAMTS9-AS2,0.886238961
RPL21P119,0.886238961
DGUOK-AS1,0.886238961
PABPN1L,0.886238961
PPID,0.886238961
PIGH,0.886238961
AC080162.1,0.886238961
EGR1,0.886238961
LINC01936,0.886238961
ARPC1B,0.886407661
MAPK3,0.886410052
AL121832.1,1.0
TSPYL4,0.886410052
AC019080.5,0.886600177
SMIM4,0.886660195
GAMT,0.886880231
PPEF2,0.886953117
AIMP2,0.886965281
MRC1,1.0
AL445253.1,1.0
MIR222,1.0
DBH-AS1,0.886965281
AC007383.2,0.886965281
HINT1,0.886965281
AQP5,1.0
TREH,0.886965281
STIL,0.886965281
VPS26B,0.886965281
RNU7-57P,0.886965281
MORN3,0.886965281
ERVK3-1,0.886965281
DENND5B-AS1,1.0
CYP2F2P,1.0
MRPS27,0.887001441
FUT5,0.887001441
AC105250.1,1.0
AC026979.4,0.887001441
DHX8,0.887001441
ST3GAL5,0.887001441
MN1,0.887001441
SOX2-OT,0.887001441
FUT10,0.887001441
ZNF792,0.887001441
FAM131A,0.887001441
DOP1B,0.887004763
AC021491.2,1.0
DCPS,0.887051308
AC010336.6,0.887051308
AC020934.1,1.0
KIF18A,0.887176946
LINC00893,0.887176946
AL390961.3,1.0
AL355312.1,1.0
EXOC6B,0.887348051
CLUL1,0.887348051
MED12L,0.887348051
SCAND3P1,1.0
AC005697.2,0.887348051
SFXN4,0.887348051
AP001178.3,0.887348051
SERF1B,0.887387277
AC115837.1,1.0
AC004467.1,1.0
ABCC3,1.0
AC136603.1,1.0
PDLIM5,0.887397269
AC009133.4,0.887397269
AL022345.4,0.887397269
STOML2,0.887397269
ZNF835,0.887397269
STRIP1,0.887413637
EXOC2,0.887413637
PPP4C,0.887682847
THAP12P8,1.0
SMIM10,1.0
AL357054.1,1.0
LIPE-AS1,0.888011008
NLRC4,1.0
PKDREJ,1.0
LIME1,0.888011008
GATA6,0.888011008
MCF2L-AS1,0.888011008
ARSA,0.888011008
DUSP19,0.888011008
AL359091.2,1.0
CYYR1-AS1,1.0
DBF4P1,1.0
PNMA6B,0.888011008
SLC24A5,0.888011008
FRRS1L,0.888011008
AP003119.3,0.888011008
STK24,0.888011008
CALCOCO1,0.888011008
ARID3A,0.88818912
AC016745.2,1.0
AL354822.1,1.0
AC090337.1,1.0
RNU6-808P,1.0
AC005776.2,1.0
GJD4,1.0
AL157884.1,1.0
AC093567.1,1.0
ORAOV1P1,1.0
RPL37AP8,1.0
ELOCP32,1.0
AC009996.1,0.888251203
LINC01703,0.888251203
PAQR7,0.888251203
RPS16,0.888251203
AL133325.3,0.888251203
PTGER4P2,1.0
BRCA1,0.888320386
AC104996.2,1.0
BCL7B,0.888391954
ATG9A,0.888391954
UEVLD,0.888391954
DPYSL5,0.888391954
AC012181.2,0.888391954
AL031600.2,1.0
RPL7AP30,1.0
AC009955.2,0.888552903
RPL7P24,1.0
DENND5B,0.888552903
AL663074.2,1.0
HNRNPCP6,1.0
AC004597.1,1.0
AC130343.1,1.0
RNY4P9,1.0
GTF2IP5,0.888552903
CNST,0.888552903
UTF1,1.0
PCDHB14,0.888552903
AL022341.1,0.888552903
ELOCP19,0.888552903
HSD17B1,0.888552903
SLC25A1P5,1.0
AC027307.1,0.888552903
ARGLU1,0.888584814
IPO4,0.888612077
AC023024.1,0.888612077
AC002451.1,1.0
RRN3P2,1.0
RNA5SP259,1.0
HIRA,0.888630882
IARS2,0.888714783
AC112491.1,1.0
MIR6746,1.0
ZNF143,0.888879102
LUM,0.888912221
EHBP1,0.888921765
RF00019,1.0
AC073111.1,1.0
MATR3,1.0
AL021937.4,1.0
AC104772.1,1.0
SNORA13,0.888952573
CRAT,0.888952573
TSHZ1,0.888952573
TRMO,0.889087783
RNA5SP372,1.0
RANBP10,0.889103455
MIR3181,1.0
KIR2DL4,1.0
LAMA5-AS1,1.0
AC103591.4,1.0
AC090579.1,1.0
AL133384.2,1.0
PKMP1,1.0
AP000720.2,1.0
BTK,1.0
AC009542.1,1.0
AL353764.1,1.0
MFSD13B,1.0
RFWD2P1,1.0
AL008626.1,1.0
RN7SL34P,1.0
AC138932.1,0.889156757
AL031665.2,0.889156757
MPP1,0.889156757
ERC1,0.889156757
CATSPERD,0.889156757
ACSF3,0.889156757
AC027290.2,0.889171776
ERCC6L2,0.889171776
BX842568.4,1.0
AL132656.3,1.0
TRIM34,1.0
RN7SL827P,1.0
SEC63P1,0.889387064
GLDN,0.889387064
DBT,0.889387064
RF00588,1.0
AL353898.1,1.0
AL627230.8,1.0
RPS4Y2,1.0
MIR4644,1.0
ABHD14A,0.889389207
FAM27B,1.0
TAF5L,0.889389207
AL137779.2,0.889394055
RAB24,0.889394055
ARMC4,0.889394055
AC241584.1,1.0
RSF1-IT2,1.0
AC096708.3,1.0
AP002364.1,0.889394055
GABRA1,0.889394055
RCBTB2,0.889394055
ULK3,0.889394055
PAUPAR,0.889394055
LINC01852,1.0
AC091980.2,1.0
LINC00683,1.0
BEST3,1.0
AP001062.2,1.0
LRRC14B,1.0
LINC02318,1.0
AC087672.2,1.0
AC097374.1,1.0
ASH2L,0.889524485
IGBP1,0.889524485
ATXN7,0.889524485
ZNF407,0.889574739
ARSE,0.889576899
NTN4,0.88960708
TUBB4B,0.88960708
COX6CP1,0.88960708
AL137244.1,1.0
RN7SL23P,1.0
PUF60,0.88960708
ANK2,0.88960708
TMEM132D,0.88960708
HSP90B2P,0.88960708
CLDND2,0.88960708
AC005165.1,1.0
VGLL4,0.88960708
BX324167.1,0.88960708
SSNA1,0.88960708
GNAI2,0.88960708
MIR210,0.88960708
SLC38A6,0.88960708
SKOR1,0.88960708
AC091057.1,0.88960708
SLC27A3,0.889650584
AL138787.1,0.889658125
UBAC1,0.889685113
AL627422.2,1.0
ABHD12,0.889892402
GPR137,0.889911759
AC006277.1,1.0
FCGR1A,1.0
AC069368.1,1.0
AL592164.1,1.0
MRPS30,0.89001327
AC074351.1,1.0
C4orf47,0.890032822
LINC01144,0.890032822
ID3,0.890032822
RNU4-22P,1.0
MRPS33,0.890032822
ZNF765,0.890032822
ADPRM,0.890032822
AC040970.1,0.890032822
NLGN4Y,0.890032822
DNAH11,0.890032822
AC008522.1,0.890032822
ZYG11A,0.890032822
ADAMTS7P4,1.0
AC002074.1,1.0
MYBL1,0.890032822
MCMBP,0.890032822
SBK3,1.0
AL451074.4,1.0
AC021755.2,1.0
AL157871.6,0.890032822
RANP4,0.890032822
RAB40C,0.890032822
SLITRK2,0.890032822
AL136084.3,1.0
AC005609.5,0.890032822
CATSPER3,1.0
ATG4C,0.890032822
GPATCH3,0.890032822
ZNF2,0.890032822
WDR91,0.890032822
ANTXR2,0.890032822
CASKIN1,0.890066143
RF00003,1.0
DSCAS,1.0
AC007687.1,1.0
AC107905.1,1.0
RF00019,1.0
AC073316.1,1.0
AC078950.1,1.0
BDNF-AS,0.890133544
EIF2S2P4,0.890202146
AXIN2,0.890202146
STARD13,0.890202146
AC018953.1,1.0
LINC01226,1.0
LINC00303,1.0
TUFMP1,1.0
AC091814.1,1.0
AC012645.2,1.0
FRG1EP,1.0
ARHGAP18,0.890202146
Z75746.1,1.0
AC093390.1,1.0
AP004609.3,0.890202146
HTT,0.890202146
AC011484.1,0.890202146
CROCCP4,0.890202146
MEIS3P2,1.0
AC011466.1,1.0
LIMS1,0.890202146
