,FDR corrected P-value PD wo Tc vs. Ctrl wo Tc,FDR corrected P-value PD with Tc vs. PD wo Tc,FDR corrected P-value PD with Tc vs. Ctrl with Tc,FDR corrected P-value Ctrl with Tc vs. Ctrl wo Tc
TTC17,,1.0,,
TTC39A,,,1.0,
TTLL10,1.0,,,
TTR,1.0,,,
TTYH1,,1.0,,
TUB,,1.0,,
TUBA1C,1.0,1.0,1.0,
TUBB2A,,1.0,,
TUBB4A,,1.0,,
TXN,1.0,,,
TXNIP,1.0,,1.0,
TYMP,,1.0,,
TYMS,,1.0,,
TYW3,1.0,,1.0,
UBA1,1.0,,1.0,
UBC,,1.0,,
UBE2A,1.0,,1.0,
UBE2C,,,1.0,
UBE2L6,,1.0,1.0,1.0
UBL3,1.0,,,
UBN2,,1.0,,
UBXN10,1.0,,,
UCP2,1.0,,1.0,
UNC119,,,1.0,
UNC13B,1.0,,,
UNC13C,,,1.0,
UNC5A,1.0,,,
UNC5C,,1.0,,
UNC5D,1.0,,1.0,
UPF3B,1.0,,1.0,
USP11,0.7792207792207793,,0.7926191455603221,
USP9Y,,1.0,1.0,1.0
UTP14A,1.0,,1.0,
UTP3,,1.0,,
UTRN,,,1.0,
UTY,,1.0,1.0,
UXS1,,,1.0,
VAMP8,,1.0,0.8020550877693735,
VASP,,1.0,,
VAV1,,1.0,1.0,1.0
VAV3,1.0,,1.0,
VCAM1,,1.0,,
VCAN,,,1.0,
VDAC1,,1.0,,
VEGFA,1.0,1.0,1.0,
VGF,1.0,1.0,1.0,1.0
VGLL2,1.0,,1.0,
VKORC1,,,1.0,
VPS18,,,0.7926191455603221,
VSIR,,1.0,1.0,
VSNL1,,1.0,,
VSTM2A,1.0,,1.0,
VWA5B2,,,1.0,
WARS,,1.0,0.8370538552356734,1.0
WARS2,1.0,,,
WAS,,1.0,1.0,
WASHC2C,,1.0,1.0,
WDFY1,1.0,,,
WDR1,,,1.0,
WDR44,1.0,,1.0,
WDR76,,,,1.0
WDSUB1,1.0,,,
WIPF1,,1.0,1.0,
WIPF2,1.0,,,
WIPF3,,1.0,,
WNK2,,1.0,,1.0
WNK3,,,1.0,
WNT10B,,,1.0,
WNT3,1.0,,1.0,
WNT5A,1.0,1.0,1.0,1.0
WNT7B,1.0,,1.0,
WSB1,,1.0,,
XAF1,,1.0,1.0,1.0
XBP1,,1.0,,
XIAP,1.0,,1.0,
XK,1.0,,1.0,
XPR1,0.9457209457209458,,1.0,
YAP1,,1.0,,
YBX2,,,1.0,
YJEFN3,,,1.0,
YWHAZ,0.7961269499731037,,0.8370538552356734,
ZBED9,1.0,,1.0,
ZBTB20,,,1.0,
ZBTB8B,,1.0,1.0,
ZC3HAV1,,1.0,1.0,1.0
ZCCHC12,1.0,1.0,1.0,
ZCCHC18,1.0,,1.0,
ZDBF2,,1.0,1.0,
ZDHHC11,1.0,,,
ZDHHC2,1.0,,,
ZDHHC22,1.0,,1.0,
ZDHHC9,1.0,,1.0,
ZFP36,,1.0,,1.0
ZFP36L1,,1.0,,
ZFP36L2,,1.0,,1.0
ZFPM2,,,1.0,
ZFYVE16,,,1.0,
ZIC4,,,0.8020550877693735,
ZNF117,1.0,,1.0,
ZNF185,,1.0,,
ZNF22,,,1.0,
ZNF248,1.0,,1.0,
ZNF280D,1.0,,1.0,
ZNF354C,1.0,,,
ZNF365,1.0,,,
ZNF37A,1.0,,,
ZNF385D,1.0,,1.0,
ZNF449,1.0,,1.0,
ZNF483,,1.0,1.0,
ZNF488,,,0.8020550877693735,
ZNF528,1.0,,1.0,
ZNF558,1.0,,1.0,
ZNF559,1.0,,,
ZNF562,0.9771050866941278,,1.0,
ZNF600,,,1.0,
ZNF609,,,1.0,
ZNF711,,,1.0,
ZNF75D,0.7961269499731037,,0.8370538552356734,
ZNF785,1.0,,,
ZNFX1,,1.0,,
ZWINT,,,1.0,
